Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_001,1.338,77,80,74,71,82,79,82,75,78,89,78.7,4.775981574503821
query_002,0.972,68,62,63,70,67,68,71,66,69,64,66.8,2.8565713714171403
query_003,1.199,97,94,92,95,95,91,95,98,98,96,95.1,2.211334438749598
query_004,1.228,67,69,67,69,69,71,74,75,68,68,69.7,2.6476404589747458
query_005,1.261,96,95,96,97,92,93,92,93,89,94,93.7,2.2825424421026654
query_006,1.063,65,65,62,58,50,59,78,71,73,64,64.5,7.6583287994183165
query_007,1.226,48,52,68,57,65,35,61,60,59,44,54.9,9.637945839233586
query_008,1.424,48,49,48,47,48,46,54,72,81,53,54.6,11.385956261992227
query_009,1.007,69,72,84,80,79,79,71,78,79,79,77.0,4.47213595499958
query_010,1.267,81,56,81,78,84,69,73,86,85,58,75.1,10.358088626768936
query_011,1.348,70,83,87,83,82,82,70,68,71,81,77.7,6.694027188471825
query_012,1.105,87,91,93,88,86,88,93,87,96,87,89.6,3.2310988842807022
query_013,0.93,77,78,78,76,77,71,82,83,75,76,77.3,3.2264531609803355
query_014,1.059,99,100,98,99,100,100,100,100,100,100,99.6,0.66332495807108
query_015,1.196,92,92,92,93,90,92,91,93,92,93,92.0,0.8944271909999159
query_016,1.512,92,95,99,98,96,95,97,97,91,95,95.5,2.3769728648009427
query_017,1.173,83,92,89,85,84,90,88,83,85,82,86.1,3.2388269481403293
query_018,1.206,48,52,72,77,74,77,70,78,44,63,65.5,12.298373876248844
query_019,1.185,83,80,80,90,84,80,82,85,83,81,82.8,2.9257477676655586
query_020,1.295,92,92,91,91,91,94,94,91,93,89,91.8,1.4696938456699067
query_021,1.189,76,81,79,77,78,78,78,79,79,82,78.7,1.676305461424021
query_022,1.207,83,87,91,93,88,93,88,91,94,87,89.5,3.2939338184001206
query_023,1.167,68,77,71,67,77,78,77,74,82,72,74.3,4.517742799230607
query_024,1.275,92,92,91,92,92,91,91,96,93,92,92.2,1.4000000000000001
query_025,1.015,82,76,83,85,83,83,79,72,86,86,81.5,4.318564576337836
query_026,0.841,49,61,47,43,65,66,58,41,66,63,55.9,9.396275858019495
query_027,1.451,98,99,99,99,98,99,99,99,99,99,98.8,0.4
query_028,1.137,76,81,82,82,81,79,77,79,81,84,80.2,2.315167380558045
query_029,1.305,89,92,92,94,89,84,92,93,96,96,91.7,3.4365680554879163
query_030,0.977,75,77,76,77,74,76,76,74,78,74,75.7,1.345362404707371
query_031,0.934,79,79,75,77,84,75,77,76,77,75,77.4,2.6153393661244038
query_032,1.257,84,83,81,83,85,81,82,82,80,81,82.2,1.4696938456699067
query_033,1.302,92,92,93,92,91,93,91,91,92,92,91.9,0.7000000000000001
query_034,1.249,98,97,96,95,98,96,98,98,95,98,96.9,1.2206555615733703
query_035,0.504,47,65,54,57,53,51,53,44,54,58,53.6,5.517245689653489
query_036,1.079,70,72,58,61,61,62,66,73,67,59,64.9,5.185556864985669
query_037,0.881,57,65,62,63,62,62,64,61,63,58,61.7,2.3685438564654024
query_038,1.003,56,62,62,45,68,58,60,61,56,41,56.9,7.738862965578342
query_039,0.891,61,66,64,57,61,60,63,63,68,58,62.1,3.2388269481403293
query_040,0.942,58,57,64,55,62,59,58,55,61,55,58.4,2.973213749463701
query_041,1.499,96,97,96,96,96,96,93,97,96,96,95.9,1.0440306508910548
query_042,1.362,86,87,81,79,81,86,80,85,81,80,82.6,2.870540018881465
query_043,1.324,75,78,74,72,67,79,72,80,73,77,74.7,3.7429934544425802
query_044,1.144,88,91,91,89,89,89,88,89,88,87,88.9,1.2206555615733703
query_045,1.227,83,81,84,86,86,89,88,81,87,83,84.8,2.6758176320519307
query_046,1.208,72,55,78,59,54,61,80,67,66,76,66.8,8.997777503361595
query_047,1.106,75,79,61,78,73,80,79,77,76,83,76.1,5.682429058070149
query_048,1.407,93,88,91,95,85,89,88,91,92,88,90.0,2.792848008753788
query_049,1.158,54,60,65,61,60,59,65,55,61,68,60.8,4.142463035441596
query_050,1.073,80,79,78,65,70,71,79,77,67,80,74.6,5.462600113499065
query_051,1.144,75,63,57,85,64,87,77,78,84,76,74.6,9.624967532412773
query_052,1.136,72,79,78,70,65,67,65,60,67,73,69.6,5.695612346359258
query_053,1.049,58,62,58,54,58,57,61,54,60,57,57.9,2.5079872407968904
query_054,1.273,75,66,75,64,63,73,64,63,80,62,68.5,6.216912416947821
query_055,1.23,78,58,58,55,56,75,78,75,81,72,68.6,9.961927524329816
query_056,0.955,84,87,78,85,76,85,87,90,81,79,83.2,4.284857057125709
query_057,0.953,91,86,83,86,83,86,79,86,83,94,85.7,4.050925820105819
query_058,0.913,90,94,93,91,91,92,91,87,94,92,91.5,1.9621416870348585
query_059,1.444,99,97,96,97,97,95,98,94,97,98,96.8,1.4000000000000001
query_060,1.332,89,94,92,95,80,92,93,92,91,96,91.4,4.24735211631906
query_061,1.444,95,97,96,93,94,96,93,98,94,95,95.1,1.57797338380595
query_062,1.238,94,93,94,94,93,94,93,94,92,94,93.5,0.6708203932499369
query_063,1.236,77,83,78,68,88,76,73,78,86,72,77.9,5.957348403442592
query_064,1.011,65,65,66,70,68,67,67,65,69,66,66.8,1.6613247725836149
query_065,1.148,62,66,59,58,61,66,62,61,68,55,61.8,3.789459064299283
query_066,1.207,73,64,72,80,74,70,80,72,73,63,72.1,5.3188344587888805
query_067,1.038,73,72,76,71,74,77,71,72,73,72,73.1,1.9209372712298545
query_068,1.243,91,90,91,88,94,91,91,85,96,88,90.5,2.9410882339705484
query_069,1.195,79,75,76,78,79,74,75,75,78,77,76.6,1.7435595774162693
query_070,1.468,85,94,89,87,97,90,84,96,86,98,90.6,4.983974317750844
query_071,1.402,93,96,95,92,96,92,92,95,93,94,93.8,1.5362291495737217
query_072,1.476,98,98,99,99,99,100,100,99,100,100,99.2,0.7483314773547882
query_073,1.143,84,79,82,80,78,85,79,87,82,82,81.8,2.7495454169735045
query_074,1.333,75,71,75,75,75,76,74,84,73,79,75.7,3.3778691508109078
query_075,1.202,100,100,100,99,100,99,100,100,100,100,99.8,0.4
query_076,1.013,76,76,74,80,77,79,75,67,78,75,75.7,3.407345007480165
query_077,1.113,88,87,82,89,86,85,88,84,87,91,86.7,2.4515301344262523
query_078,0.829,77,81,69,76,75,76,78,75,81,80,76.8,3.4
query_079,0.897,70,77,78,73,69,74,69,81,74,66,73.1,4.437341546466758
query_080,0.882,70,67,70,74,68,68,66,65,67,61,67.6,3.261901286060018
query_081,1.065,60,79,75,62,64,55,70,54,56,57,63.2,8.304215796810679
