Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_001,1.36,97,97,97,97,97,97,96,97,98,95,96.8,0.7483314773547882
query_002,1.013,87,89,88,87,87,87,87,87,86,88,87.3,0.7810249675906654
query_003,1.204,95,91,93,92,92,95,91,90,91,93,92.3,1.6155494421403513
query_004,1.313,83,80,77,80,78,80,83,83,81,63,78.8,5.617828762075256
query_005,1.107,67,83,67,77,68,65,63,73,67,76,70.6,6.036555309114628
query_006,1.117,91,87,87,86,90,88,88,88,82,84,87.1,2.5079872407968904
query_007,1.326,81,79,87,58,92,80,82,83,89,83,81.4,8.73155198117723
query_008,1.25,65,77,91,90,84,72,89,68,76,81,79.3,8.786922100485471
query_009,1.012,91,93,89,89,91,89,89,90,91,93,90.5,1.5
query_010,1.175,94,94,93,93,94,92,94,94,94,93,93.5,0.6708203932499369
query_011,1.393,78,88,87,88,88,88,88,88,87,88,86.8,2.9597297173897488
query_012,1.045,89,86,88,86,90,90,84,83,88,83,86.7,2.570992026436488
query_013,0.894,83,79,75,81,73,77,81,79,79,79,78.6,2.8000000000000003
query_014,0.939,62,89,66,62,62,92,61,64,92,61,71.1,13.125928538583471
query_015,1.293,87,84,82,85,86,84,90,85,79,85,84.7,2.758622844826744
query_016,1.336,96,95,98,97,98,97,98,99,99,99,97.6,1.2806248474865698
query_017,1.153,94,90,90,90,95,93,91,85,88,88,90.4,2.870540018881465
query_018,1.195,89,87,77,85,76,83,88,82,85,92,84.4,4.82078831727758
query_019,1.187,99,99,99,99,99,99,99,98,99,99,98.9,0.30000000000000004
query_020,1.157,91,82,75,96,88,78,79,84,82,78,83.3,6.245798587850877
query_021,1.187,72,74,73,72,70,83,79,72,72,69,73.6,4.029888335921977
query_022,1.149,93,93,98,99,98,98,98,98,97,98,97.0,2.04939015319192
query_023,1.164,85,86,85,76,85,86,84,84,85,90,84.6,3.2924155266308657
query_024,1.25,97,98,99,99,99,99,97,99,97,97,98.1,0.9433981132056604
query_025,1.001,61,63,68,57,33,63,69,62,63,61,60.0,9.57078889120432
query_026,0.945,96,93,88,94,95,96,94,98,85,95,93.4,3.746998799039039
query_027,1.339,98,96,97,97,99,98,97,97,95,97,97.1,1.0440306508910548
query_028,1.097,87,87,90,90,88,89,90,82,85,89,87.7,2.4515301344262523
query_029,1.214,93,87,87,81,89,86,57,87,82,87,83.6,9.414881836751857
query_030,1.004,89,85,85,85,85,90,89,92,90,90,88.0,2.569046515733026
query_031,1.127,91,94,93,94,93,94,92,93,94,94,93.2,0.9797958971132711
query_032,1.125,74,74,72,74,74,73,75,75,74,71,73.6,1.2
query_033,1.108,69,66,74,74,76,72,76,78,71,82,73.8,4.354308211415448
query_034,1.168,75,81,77,88,83,75,90,74,75,77,79.5,5.481788029466299
query_035,0.514,68,39,63,63,61,52,56,55,60,48,56.5,8.065358020571685
query_036,1.209,90,72,96,95,91,92,92,95,72,71,86.6,9.941830817309254
query_037,0.875,83,76,80,80,70,83,84,67,81,75,77.9,5.48543526076099
query_038,1.014,79,67,76,82,82,78,79,67,75,73,75.8,5.1536394906900505
query_039,0.868,32,33,39,36,34,38,41,37,41,32,36.3,3.28785644455472
query_040,0.997,80,85,84,70,83,84,83,83,81,83,81.6,4.103656905736638
query_041,1.28,86,87,87,85,81,84,86,86,86,83,85.1,1.8138357147217055
query_042,1.182,70,71,71,70,71,92,71,71,89,85,76.1,8.383913167489272
query_043,1.194,96,86,95,95,92,97,94,96,93,94,93.8,2.9597297173897483
query_044,1.144,98,98,98,98,98,98,97,97,98,97,97.7,0.45825756949558405
query_045,1.45,99,99,98,98,98,99,99,99,97,100,98.6,0.7999999999999999
query_046,1.474,99,98,99,99,100,99,97,99,97,98,98.5,0.9219544457292888
query_047,1.104,91,78,78,80,76,84,92,79,77,76,81.1,5.6471231613982
query_048,1.408,93,92,96,95,97,96,96,95,98,97,95.5,1.746424919657298
query_049,1.223,91,94,86,87,80,95,95,89,80,91,88.8,5.287721626560915
query_050,1.108,89,91,90,96,92,86,88,87,91,88,89.8,2.749545416973504
query_051,1.177,85,85,86,88,87,84,87,85,86,87,86.0,1.1832159566199232
query_052,1.145,99,96,97,94,98,98,98,98,96,97,97.1,1.374772708486752
query_053,1.033,57,32,64,51,53,54,35,57,55,58,51.6,9.65608616365865
query_054,1.427,91,94,90,91,91,91,91,89,90,94,91.2,1.5362291495737217
query_055,1.215,83,82,82,82,83,86,85,83,83,85,83.4,1.3564659966250536
query_056,0.957,68,74,74,71,73,74,76,76,74,72,73.2,2.2715633383201093
query_057,1.01,92,95,92,91,93,95,93,93,95,91,93.0,1.4832396974191326
query_058,0.933,89,93,92,93,92,89,90,91,91,92,91.2,1.4000000000000001
query_059,1.337,90,89,87,87,90,89,89,91,91,90,89.3,1.345362404707371
