Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_079,0.974,81,81,82,81,90,81,81,81,81,81,82.0,2.6832815729997477
query_080,1.038,83,76,86,76,82,80,79,85,81,81,80.9,3.176476034853718
query_081,1.092,92,88,91,90,92,88,92,91,93,91,90.8,1.5999999999999999
query_082,1.52,98,99,98,98,97,99,99,98,99,99,98.4,0.66332495807108
query_083,1.197,80,80,85,80,77,78,73,78,84,81,79.6,3.261901286060018
query_084,1.106,90,88,87,87,88,90,88,87,88,88,88.1,1.0440306508910548
query_085,1.482,89,96,98,98,97,97,96,97,96,95,95.9,2.467792535850613
query_086,1.066,85,90,91,92,88,91,79,85,90,91,88.2,3.867815921162743
query_087,0.998,77,89,87,85,83,92,90,88,78,87,85.6,4.6946778377222005
query_088,1.273,78,79,89,83,81,81,80,77,80,82,81.0,3.1622776601683795
query_089,0.946,67,70,70,71,73,72,71,72,68,69,70.3,1.7916472867168916
query_090,1.327,96,96,97,94,97,97,94,98,98,93,96.0,1.6733200530681511
query_091,1.113,74,74,60,82,77,84,78,78,74,81,76.2,6.337191807101944
query_092,1.189,84,81,83,82,81,83,84,88,84,86,83.6,2.0591260281974
query_093,0.96,89,85,80,86,90,90,87,83,92,88,87.0,3.4351128074635335
query_094,1.293,99,99,99,98,100,99,99,99,100,99,99.1,0.5385164807134505
query_095,1.113,95,95,96,96,97,95,99,95,96,93,95.7,1.4866068747318506
query_096,1.307,96,96,96,96,96,96,95,95,96,96,95.8,0.4
query_097,1.211,97,94,95,92,97,95,88,92,93,95,93.8,2.5612496949731396
query_098,1.304,97,98,94,97,91,95,97,97,92,95,95.3,2.238302928559939
query_099,1.261,85,82,84,85,90,82,81,83,77,84,83.3,3.163858403911275
query_100,1.176,89,77,86,75,80,75,84,89,83,86,82.4,5.102940328869229
query_101,1.171,70,84,61,60,81,58,54,65,59,67,65.9,9.406912352095134
query_102,1.149,100,100,100,100,99,99,97,100,100,99,99.4,0.9165151389911679
query_103,1.105,94,93,97,97,95,98,95,97,91,94,95.1,2.071231517720798
query_104,1.165,59,59,63,36,34,58,60,55,71,70,56.5,11.791946404220129
query_105,1.138,81,79,77,88,77,78,82,82,79,81,80.4,3.104834939252005
query_106,1.324,86,83,94,89,92,83,87,87,80,88,86.9,4.011234224026316
query_107,1.088,85,82,78,90,88,90,79,83,85,80,84.0,4.147288270665544
query_108,1.171,75,71,69,66,70,63,74,69,71,69,69.7,3.318132004607412
query_109,1.299,93,94,91,93,91,92,94,91,97,98,93.4,2.33238075793812
