Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_083,1.239,82,85,78,86,82,80,74,82,81,80,81.0,3.22490309931942
query_084,1.243,28,30,26,26,31,31,27,24,29,27,27.9,2.211334438749598
query_085,1.474,97,97,98,91,98,96,96,96,98,98,96.5,2.0124611797498106
query_086,1.179,73,77,78,72,76,78,77,79,79,77,76.6,2.2449944320643644
query_087,1.079,94,95,94,92,93,94,95,94,93,93,93.7,0.9
query_088,1.275,76,75,83,83,85,77,88,85,90,87,82.9,4.968903299521937
query_089,1.01,78,82,73,79,73,81,72,65,84,76,76.3,5.404627646748664
query_090,1.228,63,65,67,68,74,72,70,67,65,68,67.9,3.176476034853718
query_091,1.084,66,69,65,69,69,58,52,58,63,61,63.0,5.440588203494177
query_092,1.191,80,88,86,86,84,87,83,90,90,88,86.2,2.9933259094191533
query_093,1.004,64,66,70,55,66,69,62,65,70,74,66.1,4.968903299521938
query_094,1.128,65,67,67,66,65,66,68,67,66,64,66.1,1.1357816691600546
query_095,1.125,76,81,84,85,80,87,83,83,84,80,82.3,2.968164415931166
query_096,1.228,64,20,55,32,42,29,30,77,69,21,43.9,19.77093826807418
query_097,1.229,82,82,81,81,82,81,84,79,80,80,81.2,1.32664991614216
query_098,1.286,86,86,86,91,88,88,91,87,88,86,87.7,1.8466185312619388
query_099,1.206,58,66,74,61,68,65,70,60,67,64,65.3,4.583666654546335
query_100,1.143,69,64,71,65,66,65,67,68,67,68,67.0,2.0
query_101,1.129,85,81,80,82,80,83,82,81,78,81,81.3,1.7916472867168916
query_102,1.161,96,95,95,95,96,96,94,93,95,93,94.8,1.0770329614269007
query_103,1.191,69,72,83,81,86,86,66,88,88,70,78.9,8.239538822045807
query_104,1.285,83,94,89,91,93,61,82,90,93,89,86.5,9.31933474020544
query_105,1.215,53,60,63,57,65,59,62,62,64,60,60.5,3.383784863137726
query_106,1.412,76,86,89,93,76,95,92,76,86,77,84.6,7.323933369440223
query_107,1.035,65,74,72,77,71,76,72,74,76,73,73.0,3.255764119219941
query_108,1.21,72,76,76,76,74,75,75,73,76,75,74.8,1.32664991614216
query_109,1.247,93,90,92,92,96,91,95,93,92,94,92.8,1.7204650534085253
