Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_001,1.341,89,84,78,81,69,80,81,84,81,85,81.2,5.015974481593781
query_002,0.927,79,82,80,81,81,86,78,84,79,75,80.5,2.9410882339705484
query_003,1.191,100,100,100,100,99,100,100,100,100,100,99.9,0.30000000000000004
query_004,1.201,90,92,90,90,91,91,90,91,91,91,90.7,0.6403124237432849
query_005,1.21,89,85,80,80,85,85,90,75,87,89,84.5,4.5661800227323495
query_006,1.129,81,80,82,78,72,83,81,83,69,81,79.0,4.516635916254486
query_007,1.277,84,84,85,85,85,82,81,79,79,80,82.4,2.3748684174075834
query_008,1.514,98,95,90,98,83,98,96,94,98,97,94.7,4.583666654546336
query_009,1.041,64,72,60,60,58,69,71,67,69,66,65.6,4.673328578219168
query_010,1.245,87,93,96,90,95,82,89,92,83,87,89.4,4.498888751680797
query_011,1.333,85,82,80,83,88,81,82,63,85,87,81.6,6.666333324999584
query_012,1.184,98,97,97,98,97,92,98,98,97,98,97.0,1.7320508075688772
query_013,0.974,57,54,53,55,56,58,54,53,52,51,54.3,2.0999999999999996
query_014,0.959,60,57,65,49,56,51,55,52,54,52,55.1,4.4821869662029945
query_015,1.219,97,96,97,94,93,90,93,97,97,95,94.9,2.2561028345356955
query_016,1.314,76,82,78,77,80,74,80,84,78,77,78.6,2.8000000000000003
query_017,1.123,73,79,74,70,77,74,78,79,77,75,75.6,2.764054992217051
query_018,1.266,72,73,75,74,74,80,69,82,71,70,74.0,3.9496835316262997
query_019,1.154,78,75,72,35,43,76,75,73,77,66,67.0,14.463747785411636
query_020,1.166,54,60,56,58,64,62,61,62,60,61,59.8,2.85657137141714
query_021,1.2,89,90,83,88,87,93,87,87,87,77,86.8,4.069397989875161
query_022,1.356,91,90,90,96,89,91,90,90,91,91,90.9,1.8138357147217052
query_023,1.108,42,41,51,35,46,51,33,36,45,55,43.5,7.074602462329597
query_024,1.226,87,93,68,81,83,82,90,84,87,84,83.9,6.363175307973213
query_025,1.258,88,89,95,93,91,93,95,95,92,93,92.4,2.33238075793812
query_026,0.941,79,83,82,79,84,80,82,82,82,84,81.7,1.7349351572897473
query_027,1.401,98,99,98,98,97,98,98,98,98,98,98.0,0.4472135954999579
query_028,1.135,64,64,72,70,70,71,72,61,62,79,68.5,5.333854141237834
query_029,1.254,94,86,95,95,95,90,95,95,88,95,92.8,3.280243893371345
query_030,0.99,95,96,94,95,95,96,93,96,93,90,94.3,1.7916472867168918
query_031,0.977,78,78,79,82,77,78,81,78,78,80,78.9,1.5132745950421556
query_032,1.251,76,80,84,92,87,81,82,94,91,94,86.1,6.090155991434045
query_033,1.115,76,83,76,80,83,75,77,80,78,88,79.6,3.8781438859330635
query_034,1.18,71,68,77,78,79,75,68,78,73,77,74.4,3.9547439866570375
query_035,0.571,61,73,74,69,70,62,66,79,70,67,69.1,5.18555686498567
query_036,1.155,57,56,59,57,58,58,55,67,67,54,58.8,4.331281565541543
query_037,0.873,64,60,57,62,59,61,65,59,58,68,61.3,3.287856444554719
query_038,1.042,76,77,74,68,72,78,75,70,77,75,74.2,3.0919249667480613
query_039,0.963,62,70,62,61,69,60,73,60,64,58,63.9,4.763402145525822
