Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_078,0.856,68,70,70,68,67,70,68,66,69,61,67.7,2.570992026436488
query_079,0.873,48,49,48,51,52,49,50,49,49,48,49.3,1.268857754044952
query_080,0.861,45,55,46,47,59,53,48,60,56,48,51.7,5.292447448959696
query_081,1.05,92,91,93,93,93,93,92,93,93,93,92.6,0.66332495807108
query_082,1.496,75,80,76,74,74,72,65,74,74,78,74.2,3.7629775444453557
query_083,1.074,63,67,56,71,63,64,68,60,59,69,64.0,4.538722287164087
query_084,1.06,96,92,92,95,96,94,97,96,94,97,94.9,1.7578395831246945
query_085,1.397,93,95,94,93,94,95,95,93,95,95,94.2,0.8717797887081347
query_086,1.078,93,93,92,89,94,92,95,93,92,93,92.6,1.4966629547095764
query_087,0.972,94,94,93,92,93,93,94,94,94,91,93.2,0.9797958971132712
query_088,1.286,70,76,64,67,77,76,71,75,68,67,71.1,4.3920382511995495
query_089,0.842,79,84,83,85,82,85,81,83,83,85,83.0,1.8439088914585775
query_090,1.282,99,98,98,98,97,98,97,97,99,99,98.0,0.7745966692414834
query_091,1.03,98,98,100,99,98,100,99,98,99,99,98.8,0.7483314773547882
query_092,1.13,75,78,76,77,78,76,74,76,74,75,75.9,1.374772708486752
query_093,0.905,83,73,78,79,71,73,70,74,82,79,76.2,4.354308211415448
query_094,1.181,82,79,78,84,80,78,84,81,81,81,80.8,2.0396078054371136
query_095,1.064,94,89,94,93,91,93,93,90,91,92,92.0,1.61245154965971
query_096,1.239,71,70,68,70,68,68,71,72,70,70,69.8,1.32664991614216
query_097,1.139,92,93,96,91,91,94,93,91,93,89,92.3,1.8466185312619388
query_098,1.164,63,63,61,63,63,63,56,54,65,61,61.2,3.3105890714493698
query_099,1.191,85,93,96,92,90,93,89,94,87,86,90.5,3.5
query_100,1.181,79,77,78,81,80,80,81,81,82,82,80.1,1.5779733838059498
query_101,1.245,97,95,97,98,97,95,98,98,98,98,97.1,1.1357816691600546
query_102,1.012,79,84,81,85,81,80,85,85,86,83,82.9,2.3430749027719964
query_103,1.034,54,51,53,59,51,51,44,54,52,53,52.2,3.54400902933387
query_104,1.116,72,63,73,76,74,73,69,71,74,75,72.0,3.5496478698597698
query_105,1.143,94,91,94,94,95,95,95,94,92,94,93.8,1.2489995996796797
query_106,1.428,99,98,99,98,98,98,98,98,99,99,98.4,0.4898979485566356
query_107,1.035,75,75,62,72,79,67,57,67,74,71,69.9,6.347440429023339
query_108,1.091,90,92,92,89,90,88,95,91,88,91,90.6,2.009975124224178
query_109,1.215,99,98,96,98,98,98,98,98,98,99,98.0,0.7745966692414834
