Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_001,1.298,92,96,89,94,89,93,97,86,95,94,92.5,3.3241540277189325
query_002,0.926,42,51,54,54,52,54,48,63,46,58,52.2,5.670978751503131
query_003,1.194,65,76,73,73,75,72,68,74,73,70,71.9,3.176476034853718
query_004,1.22,89,88,91,91,88,90,88,87,90,88,89.0,1.3416407864998738
query_005,1.166,89,93,87,86,91,91,88,84,90,90,88.9,2.5475478405713994
query_006,1.08,63,67,66,68,62,73,74,62,68,58,66.1,4.763402145525822
query_007,1.24,70,60,69,63,76,70,59,61,71,64,66.3,5.367494760127857
query_008,1.33,57,56,75,56,56,68,73,53,76,60,63.0,8.54400374531753
query_009,1.017,78,75,71,71,72,77,76,76,75,72,74.3,2.4515301344262523
query_010,1.202,70,71,73,78,77,63,68,74,71,71,71.6,4.103656905736638
query_011,1.274,78,79,83,85,86,86,73,83,72,79,80.4,4.8207883172775805
query_012,1.063,81,79,82,71,83,80,63,29,80,74,72.2,15.535765188750762
query_013,0.866,39,59,60,61,57,70,62,57,66,67,59.8,8.059776671843954
query_014,0.973,75,67,78,93,84,68,71,80,85,85,78.6,7.989993742175271
query_015,1.316,99,98,98,99,97,97,97,96,99,97,97.7,1.004987562112089
query_016,1.529,95,99,95,94,95,96,97,95,94,97,95.7,1.4866068747318506
query_017,1.152,64,58,54,47,53,40,48,52,57,51,52.4,6.2801273872430325
query_018,1.175,89,84,82,86,83,85,81,85,89,86,85.0,2.5298221281347035
query_019,1.166,73,75,73,74,77,81,82,80,82,81,77.8,3.6000000000000005
query_020,1.212,92,92,93,93,93,93,93,91,93,94,92.7,0.7810249675906654
query_021,1.126,66,69,66,69,59,63,63,66,61,64,64.6,3.0724582991474434
query_022,1.171,95,93,90,93,93,85,91,96,91,91,91.8,2.891366458960192
query_023,1.079,59,55,58,59,65,58,56,35,51,64,56.0,7.987490219086343
query_024,1.251,99,95,98,96,97,96,96,98,97,95,96.7,1.268857754044952
query_025,1.114,84,85,85,82,86,83,81,84,82,82,83.4,1.5620499351813308
query_026,0.852,67,65,70,66,61,71,69,64,57,61,65.1,4.22965719651132
query_027,1.364,86,96,89,96,86,85,85,91,81,99,89.4,5.607138307550475
query_028,1.259,66,69,65,70,71,61,62,67,67,62,66.0,3.3166247903554
query_029,1.223,96,97,93,96,98,85,96,95,93,98,94.7,3.63455636907725
query_030,0.941,65,64,72,77,59,74,61,69,70,68,67.9,5.412023651093923
query_031,0.961,66,75,76,65,72,72,76,72,64,64,70.2,4.707440918375927
query_032,1.229,22,72,91,72,27,82,71,77,93,71,67.8,22.973027662891976
query_033,1.229,90,89,92,89,91,93,83,89,90,88,89.4,2.5768197453450252
query_034,1.139,91,86,94,92,92,93,86,86,96,91,90.7,3.3778691508109078
query_035,0.526,67,61,64,63,61,61,56,66,63,65,62.7,3.001666203960727
query_036,1.122,67,57,73,59,78,65,68,64,71,72,67.4,6.118823416311343
query_037,0.874,68,69,67,64,62,61,58,63,68,66,64.6,3.411744421846396
query_038,1.028,68,74,54,61,63,71,67,66,63,62,64.9,5.3376024580330075
query_039,1.009,32,31,38,30,28,35,55,34,33,43,35.9,7.542545989253231
query_040,0.998,78,82,75,80,80,88,86,85,77,79,81.0,3.9749213828703582
query_041,1.485,90,89,90,90,90,90,92,88,90,90,89.9,0.9433981132056604
query_042,1.192,86,85,79,80,75,82,79,87,79,57,78.9,8.117265549432272
query_043,1.263,36,39,83,88,85,54,41,78,76,54,63.4,19.627531683836356
query_044,1.06,70,80,80,81,78,88,73,82,76,80,78.8,4.728636167014756
query_045,1.15,62,56,68,55,65,58,61,54,69,62,61.0,5.0
query_046,1.114,72,69,61,74,77,69,68,68,73,72,70.3,4.148493702538308
query_047,1.021,53,56,59,52,57,49,61,64,56,63,57.0,4.604345773288535
query_048,1.355,93,96,94,85,94,97,98,94,96,95,94.2,3.4000000000000004
query_049,1.228,82,85,82,87,79,84,81,81,82,81,82.4,2.1999999999999997
query_050,1.103,60,71,73,73,80,71,60,64,74,64,69.0,6.308724118235001
query_051,1.142,84,83,84,89,87,87,90,76,88,88,85.6,3.878143885933063
query_052,1.043,63,67,67,64,71,61,73,63,67,67,66.3,3.5227829907617076
query_053,1.077,68,72,66,68,65,72,67,72,64,61,67.5,3.52845575287547
query_054,1.263,71,68,78,70,70,73,63,75,44,58,67.0,9.391485505499118
query_055,1.182,59,74,79,77,73,71,82,76,74,80,74.5,6.08687111741328
query_056,0.942,80,77,73,76,82,78,78,75,75,77,77.1,2.467792535850613
query_057,1.065,89,85,92,89,86,86,87,90,87,90,88.1,2.118962010041709
query_058,0.974,81,80,80,85,70,84,78,80,81,77,79.6,3.9293765408777
query_059,1.322,93,87,96,69,88,89,89,95,86,90,88.2,7.138627319029899
query_060,1.282,79,92,83,86,92,83,81,80,81,93,85.0,5.138093031466052
query_061,1.566,95,96,90,90,90,90,91,91,90,90,91.3,2.147091055358389
query_062,1.194,88,87,87,83,79,83,81,86,93,82,84.9,3.8845849199110063
query_063,1.205,83,80,71,71,69,82,72,68,82,81,75.9,5.838664230798
query_064,1.098,52,57,56,64,67,66,57,65,65,59,60.8,4.935585071701226
query_065,1.111,63,70,69,72,58,70,56,67,59,68,65.2,5.455272678794342
query_066,1.232,73,73,70,79,67,75,81,59,79,74,73.0,6.180614856144977
query_067,1.018,85,83,84,82,83,88,84,84,82,86,84.1,1.7578395831246945
query_068,1.246,78,82,79,83,83,78,78,80,79,86,80.6,2.615339366124404
query_069,1.196,77,82,83,83,78,80,82,81,80,81,80.7,1.9
query_070,1.282,73,68,82,75,80,86,80,80,77,78,77.9,4.763402145525822
query_071,1.288,88,92,92,90,94,91,90,95,91,93,91.6,1.9595917942265422
query_072,1.293,78,83,86,73,93,89,94,84,90,90,86.0,6.324555320336759
query_073,1.124,61,79,66,65,73,71,70,47,70,70,67.2,8.14616474176652
query_074,1.277,74,87,86,84,73,82,82,75,81,73,79.7,5.177837386399847
