Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_001,1.36,96,95,96,97,96,94,96,96,96,95,95.7,0.7810249675906654
query_002,1.013,88,86,87,89,88,87,86,86,88,86,87.1,1.0440306508910548
query_003,1.204,94,92,94,93,92,95,91,92,92,88,92.3,1.8466185312619388
query_004,1.313,79,80,79,79,92,77,68,80,80,80,79.4,5.44426303552648
query_005,1.107,41,44,41,39,38,36,41,39,41,42,40.2,2.1354156504062622
query_006,1.117,77,73,72,70,70,72,69,84,74,72,73.3,4.172529209005013
query_007,1.326,61,61,63,60,62,67,61,61,68,72,63.6,3.8
query_008,1.25,95,97,94,93,93,97,97,97,97,96,95.6,1.624807680927192
query_009,1.012,92,90,91,90,89,90,90,89,90,91,90.2,0.8717797887081347
query_010,1.175,94,93,94,93,94,91,93,94,92,93,93.1,0.9433981132056604
query_011,1.393,87,88,87,86,88,85,88,87,87,88,87.1,0.9433981132056604
query_012,1.045,85,84,88,84,86,86,83,86,85,86,85.3,1.3453624047073711
query_013,0.894,73,74,74,74,72,76,76,73,76,75,74.3,1.345362404707371
query_014,0.939,87,59,86,60,66,59,83,88,88,83,75.9,12.41329931968129
query_015,1.293,78,78,78,75,80,74,79,77,76,77,77.2,1.7204650534085253
query_016,1.336,98,95,98,97,98,97,97,99,99,96,97.4,1.2
query_017,1.153,96,96,92,94,93,93,95,94,92,95,94.0,1.4142135623730951
query_018,1.195,97,96,97,96,97,95,97,96,94,97,96.2,0.9797958971132712
query_019,1.187,96,97,97,97,97,99,98,97,99,98,97.5,0.9219544457292888
query_020,1.157,63,63,67,61,66,61,68,69,70,63,65.1,3.1448370387032774
query_021,1.187,69,74,60,73,73,58,10,74,69,66,62.6,18.342300837136
query_022,1.149,100,98,98,99,98,97,98,98,98,99,98.3,0.7810249675906654
query_023,1.164,86,88,88,87,84,86,83,87,84,85,85.8,1.6613247725836149
query_024,1.25,99,98,99,99,99,99,99,99,99,99,98.9,0.30000000000000004
query_025,1.001,36,70,57,36,35,71,36,58,34,52,48.5,14.158036587041297
query_026,0.945,95,97,94,97,96,90,97,95,94,96,95.1,2.0223748416156684
query_027,1.339,97,96,97,96,98,95,97,96,96,95,96.3,0.9
query_028,1.097,86,89,89,91,84,89,91,85,89,86,87.9,2.3430749027719964
query_029,1.214,76,83,53,84,66,64,71,64,55,76,69.2,10.166612021711067
query_030,1.004,62,66,63,58,64,62,59,67,67,57,62.5,3.442382895611701
query_031,1.127,93,92,93,92,92,94,94,94,94,94,93.2,0.8717797887081347
query_032,1.125,69,69,70,67,69,70,68,70,68,68,68.8,0.9797958971132711
query_033,1.108,87,89,86,88,85,92,89,85,89,90,88.0,2.1447610589527217
query_034,1.168,97,95,91,91,75,94,96,77,77,95,88.8,8.37615663654877
query_035,0.514,50,52,53,51,52,51,50,48,51,50,50.8,1.32664991614216
query_036,1.209,89,81,82,83,92,81,77,89,95,92,86.1,5.717516943569123
query_037,0.875,79,77,74,72,81,81,78,84,82,79,78.7,3.4655446902326914
