Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_079,0.941,85,77,87,77,82,80,88,84,75,85,82.0,4.312771730569565
query_080,0.932,73,71,73,75,73,76,71,78,76,76,74.2,2.2271057451320084
query_081,1.192,82,82,85,83,82,82,86,82,82,82,82.8,1.4000000000000001
query_082,1.438,91,92,91,91,91,90,91,91,91,91,91.0,0.4472135954999579
query_083,1.255,97,97,95,97,96,94,98,97,97,96,96.4,1.1135528725660042
query_084,1.141,76,73,70,67,69,75,74,72,71,73,72.0,2.6457513110645907
query_085,1.719,95,97,87,98,92,91,97,89,94,95,93.5,3.4713109915419564
query_086,1.086,82,62,84,81,68,77,84,87,75,79,77.9,7.381734213584231
query_087,1.236,57,97,96,89,91,93,93,83,98,99,89.6,11.77454882362802
query_088,1.292,93,96,96,94,78,91,92,90,86,84,90.0,5.458937625582473
query_089,0.969,68,79,71,71,69,72,69,68,62,67,69.6,4.1036569057366385
query_090,1.478,76,84,93,82,80,94,84,76,75,76,82.0,6.587867636800241
query_091,1.16,87,90,89,88,91,88,89,89,90,91,89.2,1.2489995996796797
query_092,1.202,85,88,82,87,94,85,88,83,90,85,86.7,3.3481338085566414
query_093,0.929,81,82,76,71,79,86,88,78,76,78,79.5,4.738143096192854
query_094,1.156,91,42,43,94,84,98,90,56,80,95,77.3,20.731859540330674
query_095,1.076,91,94,93,95,93,92,90,93,92,92,92.5,1.3601470508735443
query_096,1.421,99,94,92,92,83,94,92,92,93,96,92.7,3.8742741255621036
query_097,1.387,98,96,98,95,94,97,99,97,98,98,97.0,1.4832396974191326
query_098,1.322,100,96,98,100,96,100,98,98,100,98,98.4,1.4966629547095764
query_099,1.375,91,91,89,90,91,90,90,89,90,91,90.2,0.7483314773547882
query_100,1.115,51,48,43,51,54,42,56,56,52,57,51.0,5.0
query_101,1.181,92,98,93,97,97,95,95,92,92,93,94.4,2.1999999999999997
query_102,1.033,90,95,92,95,94,94,94,90,97,92,93.3,2.1470910553583886
query_103,1.356,98,96,97,98,98,98,99,96,98,97,97.5,0.9219544457292888
query_104,1.283,58,39,69,45,49,74,41,84,46,80,58.5,16.057708429287164
query_105,1.107,86,75,83,81,82,82,79,83,80,81,81.2,2.749545416973504
query_106,1.408,97,96,97,95,95,95,99,96,98,98,96.6,1.3564659966250536
query_107,1.166,88,89,90,93,90,92,92,89,85,90,89.8,2.181742422927143
query_108,1.202,96,95,97,93,92,97,86,92,95,98,94.1,3.3600595232822887
query_109,1.34,90,88,84,86,95,94,93,89,91,87,89.7,3.4073450074801643
