Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_001,1.338,89,83,87,89,84,87,92,89,85,90,87.5,2.692582403567252
query_002,0.972,66,65,64,67,65,64,69,67,60,66,65.3,2.2825424421026654
query_003,1.199,94,96,93,91,95,92,91,96,94,96,93.8,1.8867962264113207
query_004,1.228,68,67,68,66,67,66,64,67,67,64,66.4,1.3564659966250536
query_005,1.261,94,94,90,95,94,95,93,92,92,95,93.4,1.5620499351813308
query_006,1.063,87,82,78,78,70,82,86,88,71,83,80.5,5.937171043518958
query_007,1.226,43,41,41,44,40,42,45,44,38,44,42.2,2.08806130178211
query_008,1.424,44,43,52,49,43,38,38,39,51,50,44.7,5.177837386399847
query_009,1.007,82,80,79,79,82,83,79,81,80,86,81.1,2.118962010041709
query_010,1.267,80,75,83,82,79,83,78,84,79,81,80.4,2.615339366124404
query_011,1.348,96,97,95,96,96,97,99,95,97,95,96.3,1.1874342087037917
query_012,1.105,96,96,94,92,94,96,95,94,95,95,94.7,1.1874342087037917
query_013,0.93,90,87,90,86,87,88,90,93,92,85,88.8,2.481934729198171
query_014,1.059,99,100,100,99,99,98,100,100,99,99,99.3,0.6403124237432849
query_015,1.196,95,93,93,95,94,91,94,95,95,94,93.9,1.2206555615733703
query_016,1.512,93,93,92,95,93,91,94,91,97,91,93.0,1.8439088914585775
query_017,1.173,96,98,93,94,92,95,94,91,96,93,94.2,1.9899748742132397
query_018,1.206,81,79,80,86,75,85,79,84,85,85,81.9,3.448187929913333
query_019,1.185,89,87,89,89,92,92,89,87,87,91,89.2,1.8330302779823358
query_020,1.295,85,86,85,84,86,86,85,86,83,98,86.4,3.9799497484264794
query_021,1.189,83,81,82,78,82,81,82,81,82,83,81.5,1.3601470508735443
query_022,1.207,64,68,58,60,67,63,70,68,62,62,64.2,3.709447398198281
query_023,1.167,89,92,91,93,93,91,91,94,94,91,91.9,1.5132745950421556
query_024,1.275,97,95,96,98,96,97,93,94,95,94,95.5,1.5
query_025,1.015,93,90,92,91,88,93,91,89,90,89,90.6,1.624807680927192
query_026,0.841,40,42,51,37,48,42,48,53,42,46,44.9,4.846648326421054
query_027,1.451,99,98,99,99,97,97,99,98,98,98,98.2,0.7483314773547882
query_028,1.137,75,86,86,85,87,84,82,87,87,82,84.1,3.534119409414459
query_029,1.305,86,95,94,93,92,89,97,92,90,93,92.1,2.981610303175115
query_030,0.977,83,82,84,83,85,82,84,83,83,84,83.3,0.9
query_031,0.934,66,82,86,74,74,75,81,78,80,82,77.8,5.418486873657627
query_032,1.257,87,84,86,86,80,86,84,86,80,89,84.8,2.749545416973504
query_033,1.302,89,87,88,84,89,88,89,91,91,88,88.4,1.9078784028338913
query_034,1.249,97,98,98,100,96,97,97,96,99,98,97.6,1.2
query_035,0.504,18,19,24,19,20,25,23,20,31,30,22.9,4.39203825119955
query_036,1.079,69,67,71,68,68,69,66,72,68,67,68.5,1.746424919657298
query_037,0.881,49,54,48,48,55,47,50,51,51,54,50.7,2.685144316419511
query_038,1.003,73,71,72,71,71,72,72,71,72,73,71.8,0.7483314773547882
query_039,0.891,69,70,69,72,74,67,71,65,69,68,69.4,2.416609194718914
query_040,0.942,72,69,68,75,70,72,68,69,72,67,70.2,2.3579652245103193
query_041,1.499,97,95,97,95,95,97,97,97,92,93,95.5,1.746424919657298
query_042,1.362,16,17,17,15,18,16,17,19,22,17,17.4,1.8547236990991407
query_043,1.324,75,67,74,69,65,70,69,69,70,69,69.7,2.7946377224964243
query_044,1.144,99,98,96,96,98,96,96,99,97,97,97.2,1.16619037896906
query_045,1.227,91,89,88,90,93,90,93,93,94,88,90.9,2.118962010041709
query_046,1.208,68,69,63,77,69,67,68,55,62,77,67.5,6.264982043070834
query_047,1.106,83,88,84,92,89,92,94,92,91,93,89.8,3.5721142198983507
query_048,1.407,98,97,97,97,98,98,98,97,98,98,97.6,0.4898979485566356
query_049,1.158,52,53,51,50,39,54,43,51,49,47,48.9,4.459820624195552
query_050,1.073,62,59,59,57,56,59,61,56,60,61,59.0,2.0
query_051,1.144,77,79,80,81,82,79,75,80,70,79,78.2,3.3105890714493698
query_052,1.136,92,96,97,96,95,98,96,94,96,98,95.8,1.7204650534085253
query_053,1.049,51,47,43,48,52,49,48,44,51,47,48.0,2.792848008753788
query_054,1.273,84,85,85,83,83,85,85,89,86,82,84.7,1.8466185312619388
query_055,1.23,52,51,49,56,49,45,56,48,43,53,50.2,4.06939798987516
query_056,0.955,52,60,36,45,42,40,66,67,44,51,50.3,10.344563789740002
query_057,0.953,83,83,84,82,82,82,82,85,84,84,83.1,1.0440306508910548
query_058,0.913,92,94,94,91,94,91,92,93,94,93,92.8,1.16619037896906
query_059,1.444,97,99,97,97,96,98,99,98,95,95,97.1,1.374772708486752
query_060,1.332,76,80,76,83,83,84,83,77,83,68,79.3,4.817675788178362
query_061,1.444,99,98,98,98,96,99,99,99,98,97,98.1,0.9433981132056604
query_062,1.238,62,52,47,50,59,48,71,49,46,47,53.1,7.8287930104199335
query_063,1.236,86,84,80,85,86,86,87,84,82,81,84.1,2.2561028345356955
query_064,1.011,65,66,67,68,67,66,65,66,67,66,66.3,0.9
query_065,1.148,34,36,34,31,31,37,32,38,39,31,34.3,2.9
query_066,1.207,60,56,61,62,59,65,62,64,54,63,60.6,3.2924155266308657
query_067,1.038,68,69,73,72,72,70,68,74,69,75,71.0,2.4083189157584592
query_068,1.243,84,56,66,55,59,54,68,53,51,74,62.0,10.198039027185569
query_069,1.195,82,86,87,86,84,89,82,82,86,85,84.9,2.2561028345356955
query_070,1.468,93,91,88,96,87,87,98,99,96,99,93.4,4.63033476111609
query_071,1.402,95,93,95,91,94,95,97,98,93,93,94.4,1.9595917942265422
query_072,1.476,99,100,99,99,98,100,99,100,99,99,99.2,0.6
query_073,1.143,68,71,63,73,74,72,62,65,68,68,68.4,3.9293765408777
query_074,1.333,88,86,89,87,87,90,87,89,88,89,88.0,1.1832159566199232
query_075,1.202,100,98,99,98,99,100,99,99,99,98,98.9,0.7000000000000001
query_076,1.013,88,89,88,86,85,88,84,87,89,87,87.1,1.57797338380595
query_077,1.113,87,88,87,87,92,88,89,92,86,88,88.4,1.9595917942265422
query_078,0.829,74,79,82,77,80,79,84,80,79,81,79.5,2.5787593916455256
query_079,0.897,78,81,78,79,81,79,84,82,87,81,81.0,2.6832815729997477
query_080,0.882,79,74,73,76,84,74,74,76,74,77,76.1,3.144837038703278
query_081,1.065,57,58,60,54,64,53,55,57,53,63,57.4,3.7202150475476548
query_082,1.393,91,89,88,89,91,89,89,87,88,91,89.2,1.3266499161421599
query_083,1.114,26,27,27,24,27,25,34,26,26,28,27.0,2.569046515733026
query_084,1.067,66,68,71,71,71,70,64,76,67,69,69.3,3.163858403911275
query_085,1.527,94,92,92,93,91,92,93,92,90,92,92.1,1.0440306508910548
query_086,1.185,96,98,99,99,99,97,99,98,98,99,98.2,0.9797958971132711
query_087,0.977,92,93,90,95,89,93,91,92,92,91,91.8,1.6
query_088,1.235,83,87,88,85,80,81,83,87,86,81,84.1,2.7367864366808017
query_089,1.001,94,92,98,96,93,96,95,91,96,94,94.5,2.0124611797498106
query_090,1.364,83,52,60,56,45,50,59,54,61,55,57.5,9.66695401871758
query_091,1.089,100,100,98,99,99,99,97,98,99,99,98.8,0.8717797887081347
query_092,1.224,92,92,88,90,91,89,84,86,88,84,88.4,2.835489375751565
query_093,1.023,96,98,96,98,99,97,99,99,97,98,97.7,1.0999999999999999
query_094,1.094,43,38,43,38,34,37,38,31,39,41,38.2,3.54400902933387
query_095,1.19,96,98,99,97,99,97,97,95,98,99,97.5,1.284523257866513
query_096,1.37,83,79,80,79,79,79,77,79,81,81,79.7,1.5524174696260025
query_097,1.365,97,98,98,97,98,98,96,97,97,95,97.1,0.9433981132056604
query_098,1.213,83,84,82,80,81,82,84,82,81,80,81.9,1.374772708486752
query_099,1.355,97,94,96,95,95,96,96,97,96,95,95.7,0.9
query_100,1.047,70,66,72,68,72,69,70,70,72,70,69.9,1.8138357147217055
query_101,1.206,95,95,98,96,95,95,97,95,97,95,95.8,1.0770329614269007
query_102,1.21,99,99,99,98,100,98,99,99,100,100,99.1,0.7000000000000001
query_103,1.281,96,99,97,99,99,97,99,98,98,99,98.1,1.0440306508910548
query_104,1.126,71,63,69,63,69,70,70,61,61,68,66.5,3.8013155617496426
query_105,1.134,86,88,89,88,83,84,87,77,86,86,85.4,3.2924155266308657
query_106,1.49,68,68,67,67,67,66,67,65,67,66,66.8,0.8717797887081347
query_107,1.122,86,88,86,83,84,85,86,85,87,86,85.6,1.3564659966250536
query_108,1.16,85,69,70,65,73,68,87,67,85,69,73.8,8.022468448052631
query_109,1.169,79,76,78,77,77,75,78,71,77,76,76.4,2.1071307505705477
