Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_079,0.941,56,65,53,62,67,53,67,64,60,62,60.9,5.028916384272063
query_080,0.932,71,81,81,72,81,72,83,75,81,71,76.8,4.749736834815167
query_081,1.192,76,78,74,75,76,76,75,74,77,76,75.7,1.1874342087037917
query_082,1.438,91,91,89,90,91,91,89,89,91,90,90.2,0.8717797887081347
query_083,1.255,98,98,98,98,99,99,98,95,97,98,97.8,1.0770329614269007
query_084,1.141,69,69,69,70,69,66,65,67,68,71,68.3,1.7349351572897473
query_085,1.719,97,98,95,97,90,96,89,92,87,97,93.8,3.7629775444453557
query_086,1.086,87,85,87,85,86,84,86,84,84,86,85.4,1.1135528725660042
query_087,1.236,74,74,73,75,75,73,74,74,77,71,74.0,1.4832396974191326
query_088,1.292,82,77,76,82,81,80,70,82,82,77,78.9,3.726929030716845
query_089,0.969,80,78,79,79,78,79,79,80,79,79,79.0,0.6324555320336759
query_090,1.478,75,76,75,75,74,74,74,75,75,79,75.2,1.4000000000000001
query_091,1.16,88,84,88,86,88,88,87,88,88,88,87.3,1.268857754044952
query_092,1.202,90,88,88,88,88,88,91,91,88,85,88.5,1.6881943016134133
query_093,0.929,79,75,80,66,76,75,77,78,78,72,75.6,3.8781438859330635
query_094,1.156,60,85,76,72,86,70,89,61,61,61,72.1,10.866922287382016
query_095,1.076,95,95,91,93,93,94,92,90,93,94,93.0,1.5491933384829668
query_096,1.421,77,88,88,67,82,90,80,75,70,83,80.0,7.37563556583431
query_097,1.387,98,98,99,98,98,99,98,97,97,98,98.0,0.6324555320336759
query_098,1.322,94,96,92,91,90,94,90,89,90,90,91.6,2.1999999999999997
query_099,1.375,89,89,89,89,91,89,88,88,89,90,89.1,0.8306623862918076
query_100,1.115,47,57,53,52,57,53,57,55,57,57,54.5,3.138470965295043
query_101,1.181,89,91,92,90,91,94,88,92,92,92,91.1,1.6401219466856725
query_102,1.033,88,92,94,93,94,92,89,91,96,93,92.2,2.2715633383201093
query_103,1.356,100,98,97,100,98,100,100,98,100,99,99.0,1.0954451150103321
query_104,1.283,40,41,43,43,42,42,43,42,47,41,42.4,1.8
query_105,1.107,82,86,83,82,88,86,84,84,78,84,83.7,2.6095976701399777
query_106,1.408,98,99,97,98,98,97,97,99,98,98,97.9,0.7000000000000001
query_107,1.166,96,96,94,97,96,95,97,95,93,96,95.5,1.2041594578792296
query_108,1.202,95,94,93,95,94,93,93,96,95,96,94.4,1.1135528725660042
query_109,1.34,97,91,96,94,95,95,96,96,93,95,94.8,1.6613247725836149
