Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_079,0.935,65,59,72,57,72,62,56,59,66,58,62.6,5.624944444170094
query_080,0.92,70,73,71,73,73,70,76,72,73,69,72.0,1.9493588689617927
query_081,1.025,74,72,66,67,62,65,53,59,67,67,65.2,5.758472019555188
query_082,1.274,92,90,86,77,86,84,90,95,86,87,87.3,4.6701177715342475
query_083,1.085,60,40,56,62,58,62,64,53,43,64,56.2,8.084553172563094
query_084,1.076,87,83,87,83,88,87,86,86,78,84,84.9,2.8442925306655784
query_085,1.412,96,96,98,92,97,98,98,91,96,97,95.9,2.3430749027719964
query_086,1.117,76,90,76,61,91,85,57,71,56,56,71.9,13.209466302617983
query_087,1.05,80,76,72,82,75,79,78,81,84,83,79.0,3.605551275463989
query_088,1.258,99,97,92,95,99,94,97,98,96,95,96.2,2.1354156504062622
query_089,1.028,92,92,91,91,89,92,92,89,91,91,91.0,1.0954451150103321
query_090,1.323,64,64,62,69,61,59,65,60,61,71,63.6,3.6932370625238775
query_091,1.121,42,79,80,80,79,74,83,80,75,72,74.4,11.253443917308159
query_092,1.125,65,62,67,57,69,58,63,65,66,67,63.9,3.726929030716845
query_093,0.959,71,75,71,77,71,69,74,73,79,78,73.8,3.2186953878862163
query_094,1.06,71,77,67,62,76,74,76,68,69,67,70.7,4.69148164229596
query_095,1.117,86,91,83,92,87,93,88,93,91,90,89.4,3.1368774282716245
query_096,1.297,70,70,68,74,68,65,60,63,66,78,68.2,4.955804677345546
query_097,1.356,79,79,77,75,77,79,76,77,68,79,76.6,3.1685959035509725
query_098,1.242,93,86,82,85,64,84,89,87,72,94,83.6,8.754427451295715
query_099,1.458,90,44,56,56,90,88,44,90,81,85,72.4,18.858419870180004
query_100,1.057,51,58,48,46,60,55,51,42,58,43,51.2,6.11228271597445
query_101,1.161,86,81,69,73,85,77,85,83,85,84,80.8,5.5641710972974225
query_102,1.078,75,90,74,84,88,85,83,79,73,87,81.8,5.844655678480983
query_103,1.117,65,69,70,56,71,69,66,70,70,71,67.7,4.337049688440288
query_104,1.105,53,58,68,63,51,61,57,63,66,70,61.0,5.932958789676531
query_105,1.159,55,60,50,60,63,56,58,65,64,60,59.1,4.323193264243457
query_106,1.391,99,98,97,99,100,98,99,98,98,99,98.5,0.806225774829855
query_107,1.202,99,98,94,97,96,98,96,97,94,96,96.5,1.5652475842498528
query_108,1.161,56,61,60,70,66,57,82,82,59,71,66.4,9.178235124467014
query_109,1.141,77,72,72,76,78,78,78,77,78,78,76.4,2.2891046284519194
