Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_001,1.333,50,31,40,50,47,50,49,54,62,48,48.1,7.738862965578341
query_002,1.0,64,70,70,70,70,67,69,69,72,71,69.2,2.1354156504062622
query_003,1.181,73,69,73,73,74,73,72,73,73,73,72.6,1.2806248474865698
query_004,1.235,73,71,74,72,73,70,73,73,70,72,72.1,1.3
query_005,1.195,75,75,76,74,74,75,75,75,74,76,74.9,0.7000000000000001
query_006,1.083,70,73,77,75,73,75,71,75,74,72,73.5,2.0124611797498106
query_007,1.317,77,59,61,87,71,59,59,71,59,62,66.5,9.200543462209176
query_008,1.397,68,67,68,73,65,69,63,77,71,73,69.4,3.9547439866570375
query_009,1.025,59,60,60,60,62,59,61,62,61,62,60.6,1.1135528725660042
query_010,1.293,70,72,71,72,71,71,71,70,70,70,70.8,0.7483314773547882
query_011,1.347,75,74,73,70,78,71,79,75,76,71,74.2,2.8565713714171403
query_012,1.079,88,91,90,90,89,91,90,87,89,91,89.6,1.2806248474865698
query_013,0.93,96,95,95,98,98,95,97,94,97,98,96.3,1.4177446878757827
query_014,0.947,87,83,83,83,86,83,82,86,84,80,83.7,2.0024984394500787
query_015,1.214,84,80,79,82,82,81,81,78,78,81,80.6,1.8
query_016,1.402,95,92,94,97,93,94,98,97,94,98,95.2,2.0396078054371136
query_017,1.144,96,92,94,90,93,91,94,93,88,94,92.5,2.202271554554524
query_018,1.3,99,98,98,100,98,98,98,98,99,99,98.5,0.6708203932499369
query_019,1.15,89,85,79,82,84,84,87,83,83,87,84.3,2.7221315177632404
query_020,1.237,92,93,95,93,92,91,95,95,91,93,93.0,1.4832396974191326
query_021,1.219,71,64,63,66,41,68,66,66,66,60,63.1,7.8670197660867744
query_022,1.402,97,99,99,97,98,98,100,98,99,98,98.3,0.9
query_023,1.214,90,90,92,94,92,90,93,88,92,92,91.3,1.676305461424021
query_024,1.29,100,99,99,99,98,99,98,100,99,99,99.0,0.6324555320336759
query_025,1.033,74,75,76,75,74,76,76,74,77,75,75.2,0.9797958971132712
query_026,0.875,52,56,52,51,51,55,52,54,52,55,53.0,1.7320508075688772
query_027,1.43,54,65,54,53,56,49,54,52,55,53,54.5,3.930648801406709
query_028,1.249,99,99,98,99,99,99,99,97,100,99,98.8,0.7483314773547882
query_029,1.325,81,75,81,81,83,83,77,83,85,75,80.4,3.352610922848042
query_030,0.956,77,77,77,73,78,79,82,84,76,77,78.0,2.932575659723036
query_031,0.965,78,78,79,77,78,78,79,78,73,81,77.9,1.9209372712298547
query_032,1.195,74,75,76,74,75,76,75,75,75,76,75.1,0.7000000000000001
query_033,1.116,33,34,34,34,34,31,34,33,33,33,33.3,0.9
query_034,1.178,91,93,92,95,94,95,92,93,94,90,92.9,1.57797338380595
query_035,0.558,81,86,87,88,88,88,86,87,90,83,86.4,2.4979991993593593
query_036,1.095,95,91,91,92,94,91,91,93,89,93,92.0,1.6733200530681511
query_037,0.948,97,95,98,99,99,98,98,98,98,97,97.7,1.0999999999999999
query_038,1.043,89,94,86,88,87,87,89,88,84,86,87.8,2.521904042583698
query_039,0.893,44,48,47,52,49,46,47,47,47,44,47.1,2.211334438749598
query_040,1.045,94,94,94,94,94,94,95,94,94,95,94.2,0.4
query_041,1.3,49,40,41,41,36,39,37,39,39,40,40.1,3.330165161069343
query_042,1.334,97,99,98,97,99,98,99,98,99,99,98.3,0.7810249675906654
query_043,1.13,52,60,64,77,49,63,62,64,62,57,61.0,7.224956747275377
query_044,1.078,83,83,88,83,88,86,82,82,81,81,83.7,2.5317977802344327
query_045,1.251,77,80,76,80,81,76,73,81,79,77,78.0,2.4899799195977463
query_046,1.221,86,92,91,90,90,89,91,92,88,91,90.0,1.7888543819998317
query_047,1.575,99,98,98,99,99,100,98,99,99,99,98.8,0.6
query_048,1.327,99,98,98,99,98,97,99,99,97,98,98.2,0.7483314773547882
query_049,1.203,96,94,96,95,96,94,93,93,94,93,94.4,1.2
query_050,1.092,90,89,89,85,90,90,88,88,91,89,88.9,1.5779733838059498
query_051,1.255,92,95,96,89,91,95,91,91,95,93,92.8,2.2271057451320084
query_052,1.17,94,95,95,94,95,98,99,95,95,92,95.2,1.8867962264113207
query_053,1.04,38,41,31,36,42,39,50,37,46,50,41.0,5.848076606885378
query_054,1.301,70,71,67,72,76,78,78,74,79,76,74.1,3.7802116342871597
query_055,1.228,59,47,50,41,63,43,62,61,58,52,53.6,7.696752561957544
query_056,1.018,97,96,96,95,94,94,97,96,97,96,95.8,1.0770329614269007
query_057,1.07,92,93,93,94,93,93,94,92,93,94,93.1,0.7000000000000001
query_058,0.97,95,96,94,94,96,96,96,96,92,94,94.9,1.3
query_059,1.31,84,82,80,79,81,80,82,82,82,81,81.3,1.3453624047073711
query_060,1.508,93,94,94,94,95,92,94,95,94,95,94.0,0.8944271909999159
query_061,1.575,98,97,100,97,98,98,100,98,99,97,98.2,1.0770329614269007
query_062,1.432,98,97,100,98,100,99,100,99,100,100,99.1,1.0440306508910548
query_063,1.286,92,87,93,92,94,90,90,91,91,96,91.6,2.33238075793812
query_064,1.004,79,79,78,79,80,81,79,83,83,73,79.4,2.690724809414742
query_065,1.213,96,96,96,95,97,96,94,97,97,96,96.0,0.8944271909999159
query_066,1.207,90,89,90,90,84,88,87,89,90,91,88.8,1.9390719429665317
query_067,1.174,96,92,98,89,97,92,84,95,97,99,93.9,4.437341546466758
query_068,1.28,73,89,75,73,72,79,94,81,74,93,80.3,8.185963596303125
query_069,1.316,86,87,86,86,85,87,85,86,86,86,86.0,0.6324555320336759
query_070,1.691,98,99,97,98,99,99,100,99,99,99,98.7,0.7810249675906654
query_071,1.359,94,95,94,94,96,94,95,95,93,94,94.4,0.8
query_072,1.33,85,86,86,86,85,86,86,83,86,81,85.0,1.61245154965971
query_073,1.158,60,62,67,60,57,61,58,58,57,59,59.9,2.8442925306655784
query_074,1.292,93,93,93,87,89,95,94,92,94,93,92.3,2.325940669922601
query_075,1.013,85,83,83,83,83,86,84,84,88,87,84.6,1.7435595774162693
query_076,1.114,77,79,78,76,76,78,81,72,80,78,77.5,2.3769728648009427
query_077,1.079,83,84,84,84,84,86,82,84,82,83,83.6,1.1135528725660042
query_078,0.856,81,87,79,83,79,82,78,78,79,80,80.6,2.65329983228432
query_079,0.974,82,82,81,91,82,82,81,81,80,80,82.2,3.0265491900843116
query_080,1.038,99,97,97,96,98,96,97,96,94,98,96.8,1.3266499161421599
query_081,1.092,92,92,90,89,91,91,92,92,92,90,91.1,1.0440306508910548
query_082,1.52,100,98,99,98,99,99,100,100,99,98,99.0,0.7745966692414834
query_083,1.197,78,77,80,76,80,72,80,75,76,79,77.3,2.4919871588754225
query_084,1.106,89,86,89,91,90,90,86,88,89,91,88.9,1.7
query_085,1.482,71,71,72,71,54,69,95,98,72,55,72.8,13.504073459515837
query_086,1.066,90,93,93,89,93,91,93,93,88,93,91.6,1.8547236990991407
query_087,0.998,67,68,67,68,72,71,66,65,67,66,67.7,2.1
query_088,1.273,69,74,72,74,76,76,73,74,74,74,73.6,1.907878402833891
query_089,0.946,83,79,78,82,80,80,81,79,78,84,80.4,1.9595917942265424
query_090,1.327,99,100,99,99,98,100,100,98,100,98,99.1,0.8306623862918076
query_091,1.113,79,78,80,79,79,77,78,79,82,79,79.0,1.2649110640673518
query_092,1.189,85,87,88,85,84,87,86,86,86,86,86.0,1.0954451150103321
query_093,0.96,84,87,87,83,86,85,86,89,83,86,85.6,1.8
query_094,1.293,99,99,92,98,99,86,95,99,87,88,94.2,5.192301994298868
query_095,1.113,97,97,98,99,93,97,96,97,97,99,97.0,1.61245154965971
query_096,1.307,96,95,94,93,93,95,95,96,95,96,94.8,1.0770329614269007
query_097,1.211,96,97,96,97,96,99,96,97,98,98,97.0,1.0
query_098,1.304,97,97,95,97,97,93,98,95,96,95,96.0,1.4142135623730951
query_099,1.261,80,80,85,84,85,84,86,86,84,85,83.9,2.071231517720798
query_100,1.176,74,75,75,76,74,74,75,75,72,75,74.5,1.02469507659596
query_101,1.171,84,87,88,88,83,88,86,88,89,86,86.7,1.8466185312619385
query_102,1.149,99,100,98,98,100,96,99,100,99,97,98.6,1.2806248474865698
query_103,1.105,98,98,98,94,96,97,93,93,97,94,95.8,1.9899748742132397
query_104,1.165,34,32,32,31,32,26,24,25,31,34,30.1,3.5057096285916214
query_105,1.138,61,79,61,63,60,61,62,64,62,62,63.5,5.277309920783504
query_106,1.324,74,76,72,75,73,82,71,68,71,71,73.3,3.63455636907725
query_107,1.088,80,84,78,81,81,79,83,83,83,80,81.2,1.8867962264113207
query_108,1.171,74,76,72,76,75,74,70,76,74,74,74.1,1.8138357147217052
query_109,1.299,99,100,100,99,98,96,98,99,97,98,98.4,1.2
