Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_080,0.806,63,64,64,61,58,61,61,56,63,62,61.3,2.4515301344262523
query_081,0.977,95,92,91,94,93,93,93,78,93,78,90.0,6.082762530298219
query_082,1.063,100,98,99,99,98,98,98,99,99,99,98.7,0.6403124237432849
query_083,1.008,80,80,80,81,81,80,100,80,88,80,83.0,6.131883886702357
query_084,1.055,96,96,97,94,96,97,93,96,97,95,95.7,1.268857754044952
query_085,1.127,96,96,96,96,96,96,96,96,96,96,96.0,0.0
query_086,1.021,90,98,99,97,88,96,95,93,98,96,95.0,3.4351128074635335
query_087,0.97,73,65,60,62,66,69,59,64,63,67,64.8,3.994996871087636
query_088,1.097,100,100,100,100,100,100,100,100,100,100,100.0,0.0
query_089,0.806,89,91,90,60,89,86,88,92,51,87,82.3,13.653204751998704
query_090,1.067,75,47,88,76,75,77,78,91,75,77,75.9,11.040380428228007
query_091,0.972,73,96,42,95,98,78,98,35,39,97,75.1,25.2604433848656
query_092,1.058,99,100,99,99,100,100,99,99,99,100,99.4,0.4898979485566356
query_093,0.857,99,99,99,99,99,99,99,99,99,99,99.0,0.0
query_094,1.063,74,92,94,77,97,95,98,88,93,76,88.4,8.754427451295715
query_095,0.975,98,98,99,94,97,93,99,95,98,99,97.0,2.0976176963403033
query_096,0.994,93,95,94,93,97,95,94,78,95,93,92.7,5.040833264451424
query_097,1.156,85,90,85,93,97,91,90,93,96,91,91.1,3.7802116342871597
query_098,1.019,88,89,89,88,88,94,88,89,89,90,89.2,1.7204650534085255
query_099,1.049,79,78,79,92,78,78,78,79,78,78,79.7,4.124318125460256
query_100,1.042,81,84,78,81,80,83,79,84,81,79,81.0,2.0
query_101,1.082,98,98,97,97,97,97,98,97,97,97,97.3,0.45825756949558394
query_102,1.126,100,99,100,100,99,99,98,98,98,98,98.9,0.8306623862918076
query_103,1.047,94,65,88,82,91,92,90,91,98,93,88.4,8.73155198117723
query_104,1.129,97,98,97,98,99,99,97,98,97,100,98.0,1.0
query_105,1.042,86,80,85,90,86,93,88,95,85,70,85.8,6.660330322138685
query_106,1.02,68,72,73,75,79,74,76,79,79,75,75.0,3.3466401061363023
query_107,0.9,94,94,95,94,92,93,93,93,93,94,93.5,0.806225774829855
query_108,1.129,95,97,96,97,96,96,97,97,97,96,96.4,0.66332495807108
query_109,1.227,99,99,100,99,99,99,100,99,100,100,99.4,0.4898979485566356
