Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_079,0.774,71,65,38,63,13,63,66,65,63,62,56.9,16.837161280928566
query_080,0.731,61,59,59,61,62,59,59,64,59,61,60.4,1.624807680927192
query_081,1.028,98,98,99,98,0,98,99,98,98,98,88.4,29.469306065803448
query_082,0.91,98,99,70,98,98,96,97,98,98,97,94.9,8.336066218546973
query_083,0.912,67,65,61,64,64,65,65,62,66,65,64.4,1.6852299546352716
query_084,0.801,85,85,86,89,90,91,85,92,83,84,87.0,3.03315017762062
query_085,1.109,90,88,94,88,88,90,89,88,93,88,89.6,2.1071307505705477
query_086,0.874,78,80,77,76,74,80,87,79,72,87,79.0,4.669047011971501
query_087,0.847,34,51,58,57,61,53,64,55,64,56,55.3,8.198170527623832
query_088,1.079,99,98,98,99,97,99,96,98,99,98,98.1,0.9433981132056604
query_089,0.755,83,81,84,85,86,85,82,81,80,79,82.6,2.244994432064365
query_090,1.008,93,91,95,86,90,89,97,95,93,90,91.9,3.144837038703278
query_091,0.785,96,96,96,96,96,95,96,96,94,96,95.7,0.6403124237432849
query_092,0.957,85,78,78,78,88,79,19,79,77,76,73.7,18.579827770999387
query_093,0.74,40,97,95,96,96,92,91,88,96,94,88.5,16.384443841644426
query_094,0.924,79,80,79,82,81,82,25,82,75,75,74.0,16.522711641858304
query_095,0.776,88,89,89,88,88,92,88,90,89,88,88.9,1.2206555615733703
query_096,1.059,97,91,99,98,98,100,98,98,97,97,97.3,2.2825424421026654
query_097,0.865,96,100,99,96,98,98,95,98,96,98,97.4,1.4966629547095764
query_098,0.973,83,83,81,80,78,82,82,79,81,82,81.1,1.57797338380595
query_099,1.029,81,75,73,73,78,70,72,73,64,64,72.3,5.1000000000000005
query_100,1.057,70,69,68,69,71,64,70,65,67,66,67.9,2.211334438749598
query_101,1.049,95,96,94,96,96,95,96,96,97,98,95.9,1.044030650891055
query_102,0.878,69,79,80,60,67,81,78,65,77,63,71.9,7.502666192761077
query_103,0.861,78,71,87,66,85,77,82,89,80,62,77.7,8.485870609430714
query_104,0.854,92,90,94,89,95,88,90,92,89,94,91.3,2.325940669922601
query_105,0.892,93,92,93,93,93,93,91,91,93,93,92.5,0.806225774829855
query_106,0.904,99,100,99,100,100,99,100,100,100,100,99.7,0.45825756949558394
query_107,0.86,64,72,64,30,61,63,62,66,61,59,60.2,10.618851161966628
query_108,0.764,92,92,93,92,94,93,90,92,90,87,91.5,1.91049731745428
query_109,0.888,68,78,80,82,80,80,83,81,80,80,79.2,3.944616584663204
