Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_080,0.874,99,99,99,99,99,99,99,99,98,98,98.8,0.4
query_081,1.43,98,97,94,87,93,98,98,98,99,97,95.9,3.477067730142742
query_082,1.154,99,100,100,100,99,99,100,99,99,99,99.4,0.4898979485566356
query_083,0.838,92,76,76,72,76,79,76,76,98,76,79.7,7.925276020429825
query_084,1.053,100,100,100,100,100,99,99,100,99,100,99.7,0.45825756949558394
query_085,1.191,99,99,99,100,99,99,100,99,99,99,99.2,0.4
query_086,0.92,96,92,90,96,95,96,97,97,94,92,94.5,2.29128784747792
query_087,1.106,100,100,99,100,100,100,100,100,100,100,99.9,0.30000000000000004
query_088,1.13,98,98,97,97,93,98,97,97,97,98,97.0,1.4142135623730951
query_089,0.844,96,90,89,81,86,88,88,94,89,94,89.5,4.153311931459037
query_090,1.013,86,98,76,98,99,95,97,98,99,97,94.3,7.1
query_091,0.952,89,89,88,91,90,90,89,90,86,66,86.8,7.05407683541936
query_092,1.115,100,100,100,98,100,99,100,100,99,100,99.6,0.66332495807108
query_093,0.815,98,97,98,98,98,98,98,98,98,98,97.9,0.30000000000000004
query_094,1.036,100,93,89,95,100,100,95,96,100,100,96.8,3.655133376499413
query_095,0.812,82,85,72,77,91,83,86,90,78,23,76.7,18.740597642551318
query_096,1.067,100,100,100,100,100,100,98,100,100,100,99.8,0.6
query_097,0.84,96,94,96,96,96,96,95,97,97,96,95.9,0.8306623862918076
query_098,1.043,98,98,97,96,98,98,97,98,98,97,97.5,0.6708203932499369
query_099,1.018,97,92,83,99,87,72,91,91,84,79,87.5,7.826237921249264
query_100,1.169,99,99,99,99,99,99,99,99,100,100,99.2,0.4
query_101,1.143,100,97,97,98,97,98,98,98,97,98,97.8,0.8717797887081347
query_102,0.897,46,55,48,53,47,44,59,57,54,47,51.0,4.9396356140913875
query_103,0.915,73,83,88,80,73,82,64,86,80,84,79.3,6.9144775652250114
query_104,0.922,96,95,93,96,99,95,94,96,97,96,95.7,1.5524174696260025
query_105,1.043,98,95,93,100,100,94,100,98,100,100,97.8,2.638181191654584
query_106,0.862,2,2,97,97,97,97,97,97,94,97,77.7,37.86040147700497
query_107,0.853,79,76,76,74,83,76,78,77,76,80,77.5,2.4596747752497685
query_108,0.844,98,99,97,94,95,95,96,97,99,96,96.6,1.624807680927192
query_109,0.966,90,90,90,91,96,90,90,90,96,90,91.3,2.3685438564654024
