Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_079,0.837,56,56,56,33,56,34,33,35,33,55,44.7,11.11800341788039
query_080,0.824,97,96,96,96,95,97,95,97,97,97,96.3,0.7810249675906654
query_081,1.087,99,98,98,99,99,98,99,98,98,99,98.5,0.5
query_082,1.11,100,99,99,98,98,98,98,98,99,99,98.6,0.66332495807108
query_083,0.896,81,58,58,58,80,58,58,58,58,58,62.5,9.002777349240622
query_084,0.925,93,91,91,98,92,93,93,90,91,91,92.3,2.1470910553583886
query_085,1.155,97,97,98,96,98,97,97,98,98,98,97.4,0.66332495807108
query_086,1.021,91,93,90,92,92,92,93,94,93,91,92.1,1.1357816691600546
query_087,0.876,20,21,30,32,21,21,25,81,21,23,29.5,17.608236708995026
query_088,1.134,99,99,99,99,99,99,100,99,98,99,99.0,0.4472135954999579
query_089,0.794,98,98,98,98,98,98,97,98,98,98,97.9,0.30000000000000004
query_090,1.092,96,96,96,97,97,96,96,96,96,97,96.3,0.45825756949558405
query_091,0.832,31,40,56,40,37,36,32,32,35,34,37.3,6.914477565225011
query_092,0.961,93,93,94,93,93,92,91,92,92,92,92.5,0.806225774829855
query_093,0.904,99,98,99,99,99,98,98,99,99,99,98.7,0.45825756949558394
query_094,1.011,88,88,90,88,90,91,89,89,91,90,89.4,1.1135528725660042
query_095,0.819,90,93,88,91,89,91,90,98,92,96,91.8,2.9597297173897483
query_096,1.075,34,66,37,32,29,31,31,39,29,32,36.0,10.459445491994305
query_097,0.891,98,98,98,97,97,98,97,97,97,97,97.4,0.4898979485566356
query_098,1.104,57,57,57,57,57,57,57,57,57,57,57.0,0.0
query_099,1.051,61,77,78,60,77,66,58,59,59,72,66.7,8.000624975587845
query_100,1.04,82,75,82,75,76,75,71,90,70,83,77.9,5.8728187440104085
query_101,1.025,83,91,85,86,84,83,93,83,83,82,85.3,3.5510561809129406
query_102,0.997,91,92,91,92,93,92,91,91,93,93,91.9,0.8306623862918076
query_103,0.932,89,90,90,91,91,87,89,91,89,91,89.8,1.2489995996796797
query_104,0.904,91,90,91,88,91,85,90,90,90,91,89.7,1.7916472867168918
query_105,0.869,88,87,88,88,89,61,83,87,75,53,79.9,12.226610323388899
query_106,0.97,99,98,98,98,98,98,98,98,99,98,98.2,0.4
query_107,0.891,98,98,98,99,98,98,99,98,98,98,98.2,0.4
query_108,0.885,99,97,97,99,99,97,99,97,98,97,97.9,0.9433981132056604
query_109,0.966,91,88,88,88,90,96,89,88,88,88,89.4,2.416609194718914
