Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_079,0.828,31,80,84,85,83,86,87,76,17,83,71.2,23.990831582085686
query_080,0.772,77,72,78,79,69,82,72,76,76,72,75.3,3.7696153649941526
query_081,1.026,95,95,93,93,93,94,95,92,96,98,94.4,1.6852299546352716
query_082,1.201,94,94,94,94,94,97,94,94,94,94,94.3,0.9
query_083,0.979,98,98,98,99,98,99,98,99,98,98,98.3,0.45825756949558394
query_084,0.825,75,75,78,78,74,81,80,83,73,70,76.7,3.7960505792204615
query_085,1.222,93,94,92,91,91,97,92,91,91,91,92.3,1.8466185312619388
query_086,0.912,96,97,92,95,95,94,94,96,96,94,94.9,1.374772708486752
query_087,0.859,79,80,87,79,81,81,85,77,82,78,80.9,2.947880594596735
query_088,1.146,98,80,80,80,80,83,81,81,94,97,85.4,7.269112738154499
query_089,0.745,77,76,75,71,87,78,76,78,79,84,78.1,4.3
query_090,1.115,79,98,86,99,74,73,75,89,59,88,82.0,11.738824472663351
query_091,0.814,69,84,77,59,83,76,57,72,60,88,72.5,10.519030373565807
query_092,0.963,76,66,52,53,48,78,51,80,86,79,66.9,13.837991183694257
query_093,0.766,88,88,88,58,68,89,18,88,90,90,76.5,22.1054291973714
query_094,0.974,91,88,78,89,90,88,92,89,91,88,88.4,3.7202150475476548
query_095,0.849,76,76,90,93,76,98,76,88,76,76,82.5,8.309632964216892
query_096,1.141,35,68,96,34,94,89,69,69,68,68,69.0,20.342074623793906
query_097,0.931,90,90,97,93,90,90,92,93,90,90,91.5,2.202271554554524
query_098,0.994,70,74,65,65,63,65,81,65,63,55,66.6,6.6663333249995835
query_099,1.229,95,97,97,97,96,97,95,96,96,96,96.2,0.7483314773547882
query_100,1.024,50,81,87,88,60,88,88,51,51,86,73.0,16.64331697709324
query_101,1.044,97,99,99,98,98,98,99,97,97,99,98.1,0.8306623862918076
query_102,0.852,71,70,71,69,71,71,72,67,72,69,70.3,1.4866068747318506
query_103,0.931,96,95,95,96,95,96,96,91,96,95,95.1,1.4456832294800959
query_104,0.975,67,67,67,67,67,69,67,66,77,94,70.8,8.304215796810679
query_105,0.976,88,92,90,91,91,94,94,96,94,90,92.0,2.32379000772445
query_106,1.256,98,98,99,98,99,99,99,99,99,99,98.7,0.45825756949558394
query_107,1.007,85,85,85,82,85,85,85,85,85,85,84.7,0.9
query_108,0.926,97,96,99,96,98,97,97,96,95,96,96.7,1.0999999999999999
query_109,1.008,97,95,95,95,96,95,95,94,95,97,95.4,0.9165151389911681
