Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_080,0.786,91,94,91,91,91,91,91,94,91,7,83.2,25.42754412050051
query_081,1.117,99,98,98,98,98,97,98,97,98,98,97.9,0.5385164807134505
query_082,1.0,67,67,99,92,92,99,94,99,67,95,87.1,13.397387805090961
query_083,0.874,84,74,91,85,96,78,95,84,84,90,86.1,6.655073252789935
query_084,0.954,61,61,61,39,61,61,61,61,39,61,56.6,8.8
query_085,1.122,97,97,97,97,99,98,97,96,98,97,97.3,0.7810249675906653
query_086,0.958,99,99,99,100,100,99,99,99,100,100,99.4,0.4898979485566356
query_087,0.845,76,93,95,86,81,83,92,90,92,94,88.2,6.063002556489647
query_088,1.032,92,84,87,56,56,95,81,54,84,56,74.5,15.976545308670458
query_089,0.8,99,96,97,97,96,96,99,97,97,97,97.1,1.0440306508910548
query_090,1.088,89,61,85,56,21,95,95,91,97,92,78.2,23.442696090680354
query_091,0.843,90,66,93,67,70,91,66,74,91,65,77.3,11.66233252827238
query_092,1.044,100,100,100,100,100,100,100,100,100,100,100.0,0.0
query_093,0.785,17,17,17,83,17,83,17,17,77,17,36.2,29.369371801249002
query_094,0.984,100,95,96,98,98,99,98,98,98,98,97.8,1.32664991614216
query_095,0.803,98,97,98,93,97,99,97,95,97,99,97.0,1.7320508075688772
query_096,1.055,95,96,95,95,96,95,98,97,96,96,95.9,0.9433981132056604
query_097,0.876,100,98,99,98,99,98,98,98,98,98,98.4,0.66332495807108
query_098,1.047,99,99,99,99,99,100,99,99,99,99,99.1,0.30000000000000004
query_099,0.971,96,96,96,94,96,96,97,95,97,95,95.8,0.8717797887081347
query_100,1.004,42,40,78,92,41,49,39,40,91,41,55.3,21.20400905489337
query_101,1.032,68,70,69,74,72,72,86,76,69,68,72.4,5.180733538795447
query_102,0.906,83,78,78,82,83,80,79,78,78,78,79.7,2.051828452868319
query_103,0.926,99,97,98,97,97,99,97,97,97,98,97.6,0.8
query_104,0.926,98,97,98,97,97,98,99,97,97,97,97.5,0.6708203932499369
query_105,0.892,97,95,96,95,95,95,95,94,96,96,95.4,0.8
query_106,0.876,95,95,95,95,95,95,95,95,95,95,95.0,0.0
query_107,0.945,100,100,100,100,100,100,100,100,100,100,100.0,0.0
query_108,0.793,100,99,99,98,98,98,98,98,99,98,98.5,0.6708203932499369
query_109,0.996,15,85,85,15,15,17,85,85,85,85,57.2,34.05231269679051
