Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_079,0.883,83,83,82,83,83,84,83,84,84,82,83.1,0.7000000000000001
query_080,0.855,59,45,57,50,63,59,57,43,47,44,52.4,7.002856560004639
query_081,1.157,68,69,63,74,73,76,76,73,72,72,71.6,3.7735924528226414
query_082,1.116,98,98,98,98,99,98,97,98,98,99,98.1,0.5385164807134505
query_083,0.911,83,84,77,77,78,86,74,79,82,79,79.9,3.5341194094144583
query_084,0.936,71,80,74,77,72,73,52,69,56,78,70.2,8.738420909981391
query_085,1.259,95,91,75,76,80,86,74,88,75,77,81.7,7.267048919609664
query_086,0.988,86,81,82,75,85,80,84,77,73,83,80.6,4.127953488110059
query_087,0.902,75,65,85,88,81,85,66,85,64,88,78.2,9.346657156438338
query_088,1.094,94,93,94,93,92,94,94,94,93,93,93.4,0.66332495807108
query_089,0.789,51,48,48,52,47,51,48,48,51,48,49.2,1.7204650534085253
query_090,1.023,51,62,62,56,57,68,56,46,54,53,56.5,5.937171043518958
query_091,0.845,64,58,58,70,58,67,69,65,66,65,64.0,4.2895221179054435
query_092,1.102,96,95,95,94,96,94,96,95,96,96,95.3,0.7810249675906654
query_093,0.789,85,66,72,77,77,66,33,67,34,56,63.3,16.673631877908303
query_094,1.174,66,97,66,66,98,68,97,70,67,92,78.7,14.248157775656473
query_095,0.886,90,94,89,92,87,93,94,92,91,85,90.7,2.8301943396169813
query_096,1.156,100,100,100,100,100,100,100,100,100,100,100.0,0.0
query_097,0.859,67,63,57,56,59,62,66,64,70,62,62.6,4.2
query_098,1.106,89,88,90,92,87,89,87,89,88,87,88.6,1.4966629547095764
query_099,1.092,86,86,88,87,94,91,75,91,89,82,86.9,5.068530358989674
query_100,1.129,76,82,71,70,69,79,72,85,72,71,74.7,5.25452186216786
query_101,1.065,66,65,70,66,65,63,62,75,64,62,65.8,3.789459064299283
query_102,0.934,69,74,69,74,69,73,70,66,74,73,71.1,2.6999999999999997
query_103,0.929,59,57,66,61,61,61,42,60,59,61,58.7,5.984145720150872
query_104,1.015,96,98,99,99,97,98,99,97,99,99,98.1,1.0440306508910548
query_105,0.995,69,66,78,78,79,77,73,75,78,75,74.8,4.093897898091744
query_106,1.142,93,92,95,92,93,94,95,92,92,93,93.1,1.1357816691600546
query_107,0.944,76,79,76,79,77,81,78,76,81,79,78.2,1.8330302779823358
query_108,0.977,98,98,95,96,96,97,97,97,96,97,96.7,0.9
query_109,0.95,90,80,87,63,85,86,82,84,85,91,83.3,7.457211275000863
