Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_079,0.861,30,44,37,47,40,49,49,48,48,55,44.7,6.84178339323893
query_080,0.806,51,56,63,60,61,52,61,61,61,59,58.5,3.905124837953327
query_081,0.977,58,61,78,79,60,76,78,60,78,58,68.6,9.264987857520376
query_082,1.063,99,99,100,99,99,99,99,99,98,100,99.1,0.5385164807134505
query_083,1.008,80,80,80,80,80,80,80,80,80,80,80.0,0.0
query_084,1.055,95,96,96,96,96,96,95,96,94,95,95.5,0.6708203932499369
query_085,1.127,96,95,95,96,95,96,96,96,96,95,95.6,0.4898979485566356
query_086,1.021,99,97,97,98,99,99,96,97,99,99,98.0,1.0954451150103321
query_087,0.97,69,68,68,69,70,69,69,71,67,64,68.4,1.8
query_088,1.097,100,99,100,100,100,100,100,100,100,100,99.9,0.30000000000000004
query_089,0.806,89,90,90,92,90,89,90,92,91,90,90.3,1.004987562112089
query_090,1.067,76,77,75,76,74,75,75,76,76,77,75.7,0.9
query_091,0.972,35,35,99,41,35,100,98,35,35,35,54.8,28.992412800593193
query_092,1.058,99,99,99,99,99,100,99,99,99,99,99.1,0.30000000000000004
query_093,0.857,98,99,99,99,99,99,98,98,98,98,98.5,0.5
query_094,1.063,78,77,79,79,79,78,78,79,78,72,77.7,2.0024984394500787
query_095,0.975,96,97,96,97,96,96,96,97,96,97,96.4,0.4898979485566356
query_096,0.994,34,49,37,31,31,33,31,40,34,32,35.2,5.362835071116769
query_097,1.156,98,98,97,97,97,97,98,97,98,95,97.2,0.8717797887081347
query_098,1.019,91,91,90,91,91,91,90,89,92,91,90.7,0.7810249675906654
query_099,1.049,78,78,78,78,78,78,78,78,78,78,78.0,0.0
query_100,1.042,73,68,70,75,73,76,77,70,70,71,72.3,2.8301943396169813
query_101,1.082,97,98,97,98,97,97,98,97,97,98,97.4,0.4898979485566356
query_102,1.126,98,98,99,98,100,99,99,99,99,98,98.7,0.6403124237432849
query_103,1.047,70,65,69,67,64,65,65,66,73,65,66.9,2.7367864366808017
query_104,1.129,98,98,99,99,99,99,99,98,98,98,98.5,0.5
query_105,1.042,77,83,79,84,82,73,88,84,84,78,81.2,4.166533331199932
query_106,1.02,80,79,63,78,77,77,75,77,81,78,76.5,4.780167361086848
query_107,0.9,94,93,94,93,93,93,92,93,94,93,93.2,0.6
query_108,1.129,99,96,98,99,99,97,98,99,99,98,98.2,0.9797958971132711
query_109,1.227,99,95,99,96,99,95,96,99,96,94,96.8,1.8867962264113207
