Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_081,1.117,97,98,98,97,98,98,97,99,97,98,97.7,0.6403124237432849
query_082,1.0,67,67,67,67,67,67,67,67,67,67,67.0,0.0
query_083,0.874,87,84,85,85,90,96,95,85,95,89,89.1,4.459820624195551
query_084,0.954,61,61,60,60,61,61,62,61,61,61,60.9,0.5385164807134504
query_085,1.122,98,96,97,98,97,98,98,96,99,97,97.4,0.9165151389911679
query_086,0.958,99,99,99,99,98,99,99,99,98,99,98.8,0.4
query_087,0.845,63,97,87,54,96,73,96,94,89,96,84.5,14.813844875656015
query_088,1.032,44,56,55,56,55,44,56,56,56,46,52.4,5.102940328869229
query_089,0.8,98,96,94,97,97,96,95,96,96,97,96.2,1.0770329614269007
query_090,1.088,17,17,18,18,17,65,20,79,52,17,32.0,22.658331800907145
query_091,0.843,66,66,66,66,66,66,66,66,66,66,66.0,0.0
query_092,1.044,100,100,100,99,100,100,100,100,100,100,99.9,0.30000000000000004
query_093,0.785,71,73,17,17,35,17,70,49,17,17,38.3,23.816170976880393
query_094,0.984,94,98,98,93,92,98,99,97,97,98,96.4,2.33238075793812
query_095,0.803,99,98,99,98,97,98,98,99,98,99,98.3,0.6403124237432849
query_096,1.055,96,96,95,95,97,95,96,96,95,97,95.8,0.7483314773547882
query_097,0.876,98,98,98,98,99,99,99,99,98,98,98.4,0.4898979485566356
query_098,1.047,99,99,99,98,100,99,99,99,100,99,99.1,0.5385164807134505
query_099,0.971,96,96,95,97,98,97,96,95,96,96,96.2,0.8717797887081347
query_100,1.004,25,40,37,25,81,43,41,38,41,40,41.1,14.638647478507023
query_101,1.032,60,55,56,50,52,53,54,66,55,58,55.9,4.323193264243457
query_102,0.906,81,75,79,83,83,79,80,79,77,82,79.8,2.4413111231467406
query_103,0.926,96,96,98,97,98,64,98,99,96,98,94.0,10.04987562112089
query_104,0.926,97,97,98,97,96,99,99,98,97,97,97.5,0.9219544457292888
query_105,0.892,96,94,92,96,97,96,96,97,94,95,95.3,1.4866068747318506
query_106,0.876,89,92,92,93,87,68,96,81,94,89,88.1,7.803204469959762
query_107,0.945,100,100,100,99,100,100,100,100,100,100,99.9,0.30000000000000004
query_108,0.793,76,76,76,76,76,76,76,75,76,76,75.9,0.30000000000000004
query_109,0.996,15,15,97,22,15,15,15,15,97,18,32.4,32.3703568098963
