Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_081,1.43,96,98,98,98,97,99,98,98,98,98,97.8,0.7483314773547882
query_082,1.154,99,100,99,100,100,99,99,100,99,99,99.4,0.4898979485566356
query_083,0.838,89,78,90,77,76,92,76,80,76,76,81.0,6.260990336999411
query_084,1.053,99,100,99,99,100,100,99,99,100,99,99.4,0.4898979485566356
query_085,1.191,99,99,99,99,99,98,99,99,99,98,98.8,0.4
query_086,0.92,85,82,64,82,74,86,76,76,88,57,77.0,9.465727652959385
query_087,1.106,100,100,100,100,100,99,100,100,100,100,99.9,0.30000000000000004
query_088,1.13,98,99,98,97,97,98,98,99,98,99,98.1,0.7000000000000001
query_089,0.844,99,99,98,98,98,95,98,98,96,98,97.7,1.1874342087037917
query_090,1.013,33,33,34,33,34,34,34,34,33,34,33.6,0.4898979485566356
query_091,0.952,72,69,81,74,78,75,84,78,78,77,76.6,4.103656905736638
query_092,1.115,100,99,99,99,98,99,99,99,99,99,99.0,0.4472135954999579
query_093,0.815,98,98,97,97,97,97,98,98,97,97,97.4,0.4898979485566356
query_094,1.036,100,100,100,100,100,99,100,100,100,100,99.9,0.30000000000000004
query_095,0.812,80,78,78,80,78,75,78,78,74,77,77.6,1.8
query_096,1.067,100,100,100,100,100,100,100,100,100,100,100.0,0.0
query_097,0.84,97,96,96,95,97,97,95,96,96,96,96.1,0.7000000000000001
query_098,1.043,98,96,98,97,99,97,97,96,97,97,97.2,0.8717797887081347
query_099,1.018,80,76,82,86,94,86,84,92,88,87,85.5,5.084289527554465
query_100,1.169,93,96,95,99,81,97,99,100,99,99,95.8,5.362835071116769
query_101,1.143,97,98,98,98,99,97,99,98,98,97,97.9,0.7000000000000001
query_102,0.897,48,49,50,69,46,50,67,48,50,50,52.7,7.759510293826537
query_103,0.915,64,65,64,65,67,64,64,66,65,63,64.7,1.0999999999999999
query_104,0.922,97,94,93,95,97,94,97,95,94,94,95.0,1.4142135623730951
query_105,1.043,100,100,99,100,100,100,100,100,100,100,99.9,0.30000000000000004
query_106,0.862,97,97,97,97,97,97,97,97,3,97,87.6,28.2
query_107,0.853,89,85,39,82,83,93,95,35,84,86,77.1,20.461915843830457
query_108,0.844,96,96,96,97,97,96,96,96,99,96,96.5,0.9219544457292888
query_109,0.966,94,94,95,94,93,94,94,94,94,94,94.0,0.4472135954999579
