Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_080,0.824,98,96,96,95,97,97,97,97,96,96,96.5,0.806225774829855
query_081,1.087,98,97,99,98,99,98,99,99,99,99,98.5,0.6708203932499369
query_082,1.11,98,98,95,97,97,98,91,98,99,100,97.1,2.3853720883753127
query_083,0.896,59,53,57,57,57,92,58,58,58,58,60.7,10.545615202537972
query_084,0.925,99,98,98,99,96,97,98,89,97,97,96.8,2.749545416973504
query_085,1.155,97,98,98,98,97,98,98,97,98,98,97.7,0.45825756949558394
query_086,1.021,93,94,92,93,94,91,92,92,91,90,92.2,1.2489995996796797
query_087,0.876,77,77,77,77,77,77,77,77,22,20,65.8,22.40446384094027
query_088,1.134,99,99,96,93,99,98,99,99,100,96,97.8,2.039607805437114
query_089,0.794,97,97,97,97,95,97,97,91,98,98,96.4,1.9595917942265422
query_090,1.092,96,96,98,97,98,98,97,97,97,97,97.1,0.7000000000000001
query_091,0.832,62,55,58,56,53,62,54,54,60,63,57.7,3.606937759374287
query_092,0.961,93,93,94,94,92,83,92,93,93,92,91.9,3.0479501308256345
query_093,0.904,97,97,93,86,79,92,96,99,95,94,92.8,5.7236352085016735
query_094,1.011,88,90,76,90,90,90,85,89,83,88,86.9,4.27668095606862
query_095,0.819,93,95,74,95,96,94,96,79,89,94,90.5,7.338255923582933
query_096,1.075,30,34,90,96,87,31,83,40,34,95,62.0,28.51666179622012
query_097,0.891,98,97,98,97,97,98,99,97,98,98,97.7,0.6403124237432849
query_098,1.104,57,43,57,57,57,57,57,43,43,57,52.8,6.4156059729381765
query_099,1.051,79,77,74,78,74,77,78,78,75,75,76.5,1.746424919657298
query_100,1.04,88,88,83,89,90,87,90,83,88,89,87.5,2.4186773244895647
query_101,1.025,83,83,83,83,98,85,83,84,83,83,84.8,4.445222154178573
query_102,0.997,93,94,94,94,94,93,93,92,95,93,93.5,0.806225774829855
query_103,0.932,83,89,89,83,94,89,88,85,88,88,87.6,3.104834939252005
query_104,0.904,91,64,86,89,89,91,87,76,85,89,84.7,8.038034585643434
query_105,0.869,55,87,93,92,89,93,93,60,55,93,81.0,16.09347693943108
query_106,0.97,98,97,98,99,98,97,96,97,97,99,97.6,0.9165151389911681
query_107,0.891,98,99,98,99,98,98,99,99,99,99,98.6,0.4898979485566356
query_108,0.885,97,97,100,97,97,97,98,97,97,96,97.3,1.004987562112089
query_109,0.966,88,87,94,92,88,88,88,88,88,90,89.1,2.118962010041709
