Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_080,0.84,86,87,87,88,87,83,88,88,86,61,84.1,7.8287930104199335
query_081,1.132,97,96,96,96,96,96,100,96,96,96,96.5,1.2041594578792296
query_082,1.271,100,97,100,100,100,100,100,98,98,81,97.4,5.571355310873648
query_083,1.046,77,78,83,81,78,80,78,80,78,78,79.1,1.7578395831246945
query_084,1.1,99,93,96,92,90,95,90,91,93,9,84.8,25.40787279565135
query_085,1.422,100,100,100,100,100,100,100,100,100,100,100.0,0.0
query_086,1.016,94,95,96,95,93,90,96,94,90,95,93.8,2.0880613017821097
query_087,0.936,92,91,88,92,93,82,95,99,75,95,90.2,6.64529909033446
query_088,1.282,96,97,95,91,96,96,96,96,96,95,95.4,1.5620499351813306
query_089,0.928,91,94,92,92,93,90,94,93,95,92,92.6,1.42828568570857
query_090,1.196,44,93,47,47,47,47,46,85,47,46,54.9,17.166537216340398
query_091,1.012,93,94,93,96,90,92,91,92,92,92,92.5,1.5652475842498528
query_092,1.289,97,98,97,98,97,98,98,99,96,99,97.7,0.9
query_093,0.924,96,98,99,96,95,96,97,98,93,96,96.4,1.624807680927192
query_094,1.092,96,95,96,97,98,63,97,96,95,96,92.9,10.004498987955369
query_095,1.024,98,99,97,98,98,98,99,97,97,97,97.8,0.7483314773547882
query_096,1.239,91,86,89,92,92,93,94,96,93,96,92.2,2.891366458960192
query_097,0.98,83,89,71,78,84,85,85,37,88,88,78.8,14.844527611210806
query_098,1.092,89,92,93,92,90,91,81,95,87,82,89.2,4.377213725647858
query_099,1.117,89,92,85,85,85,82,83,85,86,87,85.9,2.7367864366808017
query_100,1.105,89,79,90,82,86,82,88,85,84,84,84.9,3.269556544854363
query_101,1.197,90,65,82,77,88,81,85,84,82,76,81.0,6.7379522111692065
query_102,1.033,98,98,94,93,98,98,98,92,99,97,96.5,2.3769728648009427
query_103,1.018,82,80,82,83,79,83,76,82,83,80,81.0,2.1447610589527217
query_104,1.033,80,92,90,90,60,69,90,69,87,91,81.8,11.061645447219867
query_105,1.136,99,98,99,97,98,98,99,99,96,98,98.1,0.9433981132056604
query_106,1.089,88,87,88,84,85,83,86,87,85,86,85.9,1.57797338380595
query_107,0.995,98,98,98,98,98,98,98,98,98,98,98.0,0.0
query_108,0.958,93,89,89,93,92,92,91,91,93,95,91.8,1.7776388834631178
query_109,1.156,100,100,100,100,100,100,100,100,100,100,100.0,0.0
