Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_080,0.772,78,78,80,82,81,80,79,80,80,82,80.0,1.3416407864998738
query_081,1.026,92,94,93,60,91,76,92,92,95,95,88.0,10.69579356569675
query_082,1.201,6,94,94,94,94,95,94,6,94,94,76.5,35.251241112902676
query_083,0.979,98,98,98,98,97,98,97,97,98,98,97.7,0.45825756949558394
query_084,0.825,82,82,39,81,54,81,82,82,82,48,71.3,16.266837430797665
query_085,1.222,94,95,92,94,94,91,93,93,96,92,93.4,1.42828568570857
query_086,0.912,26,27,27,27,94,28,27,93,93,33,47.5,30.060771779846238
query_087,0.859,79,80,80,80,83,78,80,79,78,80,79.7,1.345362404707371
query_088,1.146,80,79,80,21,81,80,21,80,79,80,68.1,23.55610324310878
query_089,0.745,60,59,61,68,67,66,68,58,65,59,63.1,3.8587562763149474
query_090,1.115,75,75,75,75,75,75,75,73,75,75,74.8,0.6
query_091,0.814,57,58,59,62,70,72,60,74,76,59,64.7,7.029224708315989
query_092,0.963,35,37,61,35,57,54,54,67,39,37,47.6,11.586198686368192
query_093,0.766,87,87,87,83,84,86,86,86,86,87,85.9,1.3
query_094,0.974,88,87,90,88,90,89,90,89,89,86,88.6,1.2806248474865698
query_095,0.849,76,75,48,75,75,76,76,76,76,77,73.0,8.35463942968217
query_096,1.141,75,34,33,65,33,65,36,34,65,33,47.3,16.739474304768354
query_097,0.931,90,90,90,90,90,90,90,90,90,90,90.0,0.0
query_098,0.994,56,34,54,52,53,58,53,52,50,49,51.1,6.220128616033595
query_099,1.229,99,96,97,97,98,98,97,96,95,97,97.0,1.0954451150103321
query_100,1.024,96,93,84,93,94,92,93,94,92,97,92.8,3.31058907144937
query_101,1.044,98,98,98,98,97,98,97,99,98,99,98.0,0.6324555320336759
query_102,0.852,43,57,53,79,67,78,80,77,67,83,68.4,12.815615474880635
query_103,0.931,96,96,97,96,96,96,95,96,97,95,96.0,0.6324555320336759
query_104,0.975,69,69,68,69,69,69,69,40,39,69,63.0,11.755849607748475
query_105,0.976,9,9,93,94,95,95,24,9,95,96,61.9,40.34711885624549
query_106,1.256,98,99,99,99,100,99,98,99,99,98,98.8,0.6
query_107,1.007,85,85,85,85,85,85,85,85,85,85,85.0,0.0
query_108,0.926,8,97,98,98,98,97,98,98,98,98,88.8,26.936220967314622
query_109,1.008,97,97,97,98,96,97,97,97,97,97,97.0,0.4472135954999579
