Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_080,0.751,68,62,69,70,65,86,69,69,72,67,69.7,6.034069936618235
query_081,1.001,100,98,99,98,98,99,99,98,98,98,98.5,0.6708203932499369
query_082,0.96,97,97,96,96,97,97,98,98,97,98,97.1,0.7000000000000001
query_083,0.852,50,50,66,97,82,49,78,50,97,97,71.6,20.065891457894413
query_084,0.821,56,56,56,44,45,44,56,56,44,44,50.1,5.906775770248943
query_085,1.0,97,94,96,96,95,95,94,94,95,94,95.0,1.0
query_086,0.874,80,91,89,87,89,96,94,80,86,79,87.1,5.629387178015028
query_087,0.777,73,58,60,58,60,22,71,59,74,68,60.3,14.149558296992877
query_088,0.969,95,94,97,96,94,95,97,94,96,96,95.4,1.1135528725660042
query_089,0.733,67,65,79,56,68,67,70,65,68,68,67.3,5.330103188494572
query_090,1.03,99,98,99,99,99,99,99,99,99,99,98.9,0.30000000000000004
query_091,0.817,100,100,100,100,100,100,100,100,100,100,100.0,0.0
query_092,0.941,85,86,84,86,86,86,85,85,85,85,85.3,0.6403124237432849
query_093,0.744,99,99,99,99,99,99,99,99,99,99,99.0,0.0
query_094,0.943,75,83,61,95,79,90,67,68,74,88,78.0,10.459445491994305
query_095,0.752,99,98,96,98,99,99,96,99,100,98,98.2,1.2489995996796797
query_096,1.018,97,99,96,97,97,99,98,97,84,96,96.0,4.123105625617661
query_097,0.8,99,98,98,99,99,98,98,98,98,99,98.4,0.4898979485566356
query_098,0.944,100,100,100,100,100,99,100,100,100,100,99.9,0.30000000000000004
query_099,1.056,96,98,97,96,97,96,96,97,97,95,96.5,0.806225774829855
query_100,1.005,86,86,14,86,86,86,86,86,14,86,71.6,28.8
query_101,0.986,96,95,96,95,95,95,94,96,96,95,95.3,0.6403124237432849
query_102,0.823,95,96,94,95,97,95,95,94,94,95,95.0,0.8944271909999159
query_103,0.895,100,99,99,99,100,99,100,100,99,100,99.5,0.5
query_104,0.902,98,99,97,97,97,97,98,98,98,94,97.3,1.2688577540449522
query_105,0.802,92,92,92,92,92,92,92,92,92,92,92.0,0.0
query_106,0.962,100,58,99,100,99,99,100,100,100,100,95.5,12.50799744163709
query_107,0.86,84,83,83,85,83,83,85,83,83,84,83.6,0.8
query_108,0.755,97,96,94,93,95,95,94,94,94,95,94.7,1.0999999999999999
query_109,0.934,99,99,99,98,99,99,99,99,99,97,98.7,0.6403124237432849
