Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_079,0.821,91,91,91,91,91,91,91,91,91,91,91.0,0.0
query_080,0.751,73,77,68,72,65,78,71,70,69,54,69.7,6.419501538281613
query_081,1.001,99,98,99,99,98,98,99,99,98,98,98.5,0.5
query_082,0.96,97,98,97,97,96,98,98,98,97,97,97.3,0.6403124237432849
query_083,0.852,50,50,55,50,50,49,49,48,50,49,50.0,1.7888543819998317
query_084,0.821,56,56,56,56,56,56,56,56,56,56,56.0,0.0
query_085,1.0,93,91,96,93,94,94,97,95,94,96,94.3,1.676305461424021
query_086,0.874,83,83,86,84,84,85,87,83,86,84,84.5,1.3601470508735443
query_087,0.777,67,58,59,57,64,58,58,58,69,59,60.7,4.1
query_088,0.969,96,96,98,96,95,96,96,96,95,96,96.0,0.7745966692414834
query_089,0.733,68,66,68,65,64,67,66,67,66,67,66.4,1.2
query_090,1.03,98,99,99,99,99,99,98,99,99,99,98.8,0.4
query_091,0.817,100,100,99,100,100,100,100,100,100,100,99.9,0.30000000000000004
query_092,0.941,86,85,85,85,85,85,86,85,91,84,85.7,1.8466185312619388
query_093,0.744,99,99,99,99,99,99,99,99,99,99,99.0,0.0
query_094,0.943,69,71,77,69,69,69,70,69,72,69,70.4,2.416609194718914
query_095,0.752,98,99,98,98,97,99,98,100,98,99,98.4,0.8
query_096,1.018,96,96,97,97,97,97,98,98,98,97,97.1,0.7000000000000001
query_097,0.8,98,98,98,99,98,98,98,98,98,99,98.2,0.4
query_098,0.944,100,100,100,100,100,100,100,100,23,100,92.3,23.1
query_099,1.056,97,95,97,97,97,96,97,98,96,97,96.7,0.7810249675906654
query_100,1.005,86,18,48,14,86,86,86,15,88,18,54.5,33.163986491373436
query_101,0.986,97,96,97,96,96,95,95,95,95,95,95.7,0.7810249675906654
query_102,0.823,99,99,99,98,97,99,70,68,99,99,92.7,11.874763155532829
query_103,0.895,99,100,100,99,99,99,99,100,99,98,99.2,0.6
query_104,0.902,98,98,98,98,98,99,98,99,98,98,98.2,0.4
query_105,0.802,92,92,92,92,92,92,92,92,92,92,92.0,0.0
query_106,0.962,99,100,100,99,59,58,60,58,58,73,76.4,19.32459572668986
query_107,0.86,85,84,85,82,83,83,86,85,84,83,84.0,1.1832159566199232
query_108,0.755,67,66,67,70,67,66,67,67,67,84,68.8,5.173006862551025
query_109,0.934,99,99,100,99,99,99,99,99,99,99,99.1,0.30000000000000004
